episode,reward,avg50,steps,done_reason,epsilon,loss
529,-695.001,484.768,953,stuck,0.0243,21.80313
530,-40.607,480.036,600,stuck,0.0242,6.81937
531,2074.392,526.227,5702,goal,0.0240,12.34719
532,636.412,527.176,2602,goal,0.0238,10.30910
533,68.536,512.818,707,collision,0.0237,17.19036
534,-642.086,492.704,985,collision,0.0235,11.13176
535,-114.077,487.300,1077,stuck,0.0233,8.32926
536,1157.875,507.919,4153,collision,0.0232,9.03490
537,809.631,517.213,4609,stuck,0.0230,12.41353
538,59.472,496.289,1442,stuck,0.0228,15.24317
539,294.526,472.084,1308,collision,0.0227,13.95814
540,1072.112,474.685,3014,goal,0.0225,8.55630
541,201.552,469.770,1824,stuck,0.0224,11.51390
542,-55.947,462.626,600,stuck,0.0222,8.48747
543,1174.385,529.671,4474,collision,0.0221,12.82096
544,29.216,524.198,252,collision,0.0219,6.44663
545,-42.643,518.796,638,collision,0.0217,10.08193
546,300.380,524.198,2183,stuck,0.0216,10.63200
547,561.473,516.957,1623,collision,0.0214,13.59056
548,15.056,504.229,271,collision,0.0213,5.56793
549,839.746,494.098,2989,goal,0.0211,6.56749
550,1105.476,501.686,3773,goal,0.0210,13.29093
551,818.054,482.619,2676,collision,0.0208,6.95927
552,-54.760,481.360,1058,collision,0.0207,6.07486
553,-22.889,495.747,662,stuck,0.0206,6.46044
554,-51.782,480.141,600,stuck,0.0204,6.44827
555,515.608,491.560,1137,goal,0.0203,5.11122
556,767.821,507.030,2557,goal,0.0201,6.22154
557,1016.995,514.667,4389,stuck,0.0200,6.60758
558,-612.273,502.428,663,stuck,0.0198,9.15749
559,-758.551,480.073,946,stuck,0.0197,7.93767
560,1425.866,482.499,3531,goal,0.0196,7.83425
561,323.224,479.130,1493,goal,0.0194,10.29234
562,35.689,469.303,494,collision,0.0193,8.09879
563,-15.586,448.408,1039,stuck,0.0192,8.78912
564,1415.269,463.159,3805,goal,0.0190,8.06844
565,228.297,451.788,2445,stuck,0.0189,7.25309
566,625.496,443.355,1363,goal,0.0188,8.38689
567,-63.691,436.123,600,stuck,0.0186,6.83603
568,556.088,437.768,2075,collision,0.0185,8.09861
569,553.091,440.792,2511,stuck,0.0184,8.22213
570,913.511,448.503,2550,goal,0.0182,7.47325
571,146.948,436.933,2994,stuck,0.0181,8.83247
572,37.334,423.697,2167,stuck,0.0180,6.36438
573,119.550,414.198,1258,stuck,0.0179,7.63953
574,506.602,424.433,2842,stuck,0.0177,10.40879
575,636.956,424.433,2204,collision,0.0176,9.56139
576,-116.976,403.708,969,stuck,0.0175,10.12199
577,-42.957,387.683,23,collision,0.0174,7.22029
578,-111.631,352.024,850,stuck,0.0172,9.91068
579,-39.074,365.142,2382,stuck,0.0171,8.77661
580,654.983,379.054,2112,collision,0.0170,7.52189
581,458.102,346.728,1391,collision,0.0169,9.96295
582,406.460,342.129,1501,collision,0.0168,9.58724
583,-130.067,338.157,1118,stuck,0.0166,8.79172
584,-316.907,344.661,1445,stuck,0.0165,15.61599
585,520.657,357.355,1902,collision,0.0164,12.32050
586,159.693,337.392,648,collision,0.0163,12.13550
587,-279.964,315.600,1375,stuck,0.0162,13.27686
588,962.826,333.667,4061,stuck,0.0161,9.99117
589,-206.379,323.649,1187,stuck,0.0160,9.29654
590,332.096,308.848,1165,collision,0.0159,6.89573
591,1163.523,328.088,5000,stuck,0.0157,10.48622
592,-242.958,324.348,755,collision,0.0156,8.19811
593,111.982,303.100,1570,stuck,0.0155,8.79642
594,1490.758,332.330,4234,goal,0.0154,9.41837
595,-115.934,330.865,1060,collision,0.0153,9.70058
596,-23.437,324.388,177,collision,0.0152,12.08246
597,584.277,324.844,1657,collision,0.0151,11.39294
598,920.576,342.955,3523,stuck,0.0150,10.26835
599,1118.411,348.528,2835,goal,0.0149,10.13661
600,357.711,333.573,1781,stuck,0.0148,9.89312
601,-80.635,315.599,899,stuck,0.0147,7.13464
602,-47.236,315.750,428,collision,0.0146,6.13607
603,247.814,321.164,1792,stuck,0.0145,9.02047
604,278.762,327.774,2417,stuck,0.0144,10.27733
605,535.371,328.170,2340,stuck,0.0143,9.63970
606,1602.578,344.865,5167,goal,0.0142,8.57890
607,10.712,324.739,3454,collision,0.0141,8.11485
608,1108.126,359.147,2740,goal,0.0140,10.01198
609,1050.424,395.327,6162,goal,0.0139,7.59742
610,583.908,378.488,2919,stuck,0.0138,6.79147
611,1259.985,397.223,3356,goal,0.0137,7.76087
612,-20.044,396.108,363,collision,0.0136,6.35770
613,105.779,398.535,1345,collision,0.0135,5.96925
614,477.993,379.790,2638,stuck,0.0134,7.25777
615,121.971,377.663,2199,stuck,0.0133,7.69575
616,-122.256,362.708,1306,stuck,0.0132,6.89162
617,230.661,368.595,830,collision,0.0131,6.74503
618,-61.557,356.242,600,stuck,0.0130,8.58082
619,163.394,348.448,1613,collision,0.0129,8.76014
620,-87.885,328.421,883,stuck,0.0128,10.30508
621,-79.713,323.887,1193,stuck,0.0127,7.26035
622,392.696,330.995,1276,collision,0.0127,7.49687
623,-30.850,327.987,780,stuck,0.0126,13.92147
624,445.688,326.768,1072,goal,0.0125,12.26801
625,58.213,315.193,921,stuck,0.0124,7.56424
626,768.437,332.902,3270,stuck,0.0123,10.94041
627,140.710,336.575,455,collision,0.0122,20.42012
628,83.037,340.468,1723,stuck,0.0121,12.62393
629,-464.785,331.954,142,collision,0.0121,2.43924
630,-100.529,316.844,2091,stuck,0.0120,11.27897
631,492.226,317.526,2143,stuck,0.0119,8.01914
632,-63.901,308.119,600,stuck,0.0118,4.98718
633,366.834,318.057,1805,collision,0.0117,9.90125
634,77.135,325.938,387,collision,0.0116,7.62947
635,284.940,321.224,1328,collision,0.0116,9.11369
636,241.265,322.855,827,collision,0.0115,7.25154
637,-27.657,327.901,2643,collision,0.0114,9.19221
638,-175.909,305.127,959,stuck,0.0113,7.54757
639,222.159,313.697,1485,stuck,0.0112,8.58566
640,-79.607,305.463,633,stuck,0.0112,11.65712
641,-518.332,271.826,4729,stuck,0.0111,10.54165
642,271.373,282.113,1628,stuck,0.0110,12.03591
643,337.788,286.629,1688,stuck,0.0109,11.88611
644,82.087,258.456,1731,stuck,0.0108,9.99723
645,205.515,264.884,1420,stuck,0.0108,17.96681
646,-2.563,265.302,172,collision,0.0107,11.52137
647,18.123,253.979,799,stuck,0.0106,8.73391
648,-216.411,231.239,2536,stuck,0.0105,12.57889
649,408.850,217.048,2739,stuck,0.0105,37.27424
650,163.569,213.165,1302,stuck,0.0104,12.50624
651,203.529,218.848,1514,stuck,0.0103,11.11914
652,271.278,225.219,894,collision,0.0103,12.36075
653,866.974,237.602,2203,goal,0.0102,12.84280
654,768.502,247.397,3675,stuck,0.0101,24.51307
655,-65.394,235.381,600,stuck,0.0100,67.10396
656,189.713,207.124,883,collision,0.0100,14.38613
657,463.375,216.177,863,goal,0.0100,11.11570
658,244.520,198.905,1702,stuck,0.0100,11.71697
659,911.073,196.118,2731,collision,0.0100,22.93729
660,295.940,190.359,1734,collision,0.0100,36.37030
661,23.366,165.626,1415,stuck,0.0100,12.37028
662,404.520,174.118,2357,goal,0.0100,28.86058
663,401.752,180.037,2172,goal,0.0100,33.14774
664,191.053,174.298,679,collision,0.0100,14.72086
665,716.433,186.188,2863,stuck,0.0100,18.18860
666,-34.141,187.950,542,collision,0.0100,21.89314
667,-89.662,181.543,1108,stuck,0.0100,23.46365
668,113.419,185.043,775,collision,0.0100,37.12475
669,50.117,182.777,604,collision,0.0100,110.96525
670,-144.400,181.647,825,stuck,0.0100,95.07758
671,-58.065,182.080,600,stuck,0.0100,28.40227
672,-129.643,171.633,2708,stuck,0.0100,53.62226
673,-11.381,172.023,923,stuck,0.0100,23.80902
674,-287.356,157.362,2541,stuck,0.0100,120.32222
675,-332.151,149.555,3306,collision,0.0100,147.73714
676,-45.657,133.273,799,stuck,0.0100,94.61413
677,-60.293,129.253,600,stuck,0.0100,68.20032
678,15.329,127.898,733,stuck,0.0100,137.13653
679,101.235,139.219,1180,stuck,0.0100,67.85502
680,-21.478,140.800,160,collision,0.0100,62.79991
681,-55.327,129.849,600,stuck,0.0100,65.71584
682,-63.829,129.850,600,stuck,0.0100,190.26335
683,373.209,129.978,1300,goal,0.0100,67.92681
684,237.167,133.178,1409,collision,0.0100,177.78802
685,-24.634,126.987,245,collision,0.0100,69.90739
686,-41.049,121.341,600,stuck,0.0100,88.84780
687,167.915,125.252,1569,stuck,0.0100,52.73718
688,527.973,139.330,4910,goal,0.0100,68.77826
689,177.062,138.428,2106,collision,0.0100,96.69954
690,-51.701,138.986,600,stuck,0.0100,88.09346
691,308.949,155.531,588,goal,0.0100,79.42630
692,2.642,150.157,862,stuck,0.0100,119.19245
693,-55.374,142.294,600,stuck,0.0100,116.93061
694,-154.386,137.564,2688,stuck,0.0100,145.12345
695,-12.979,133.194,898,stuck,0.0100,230.76254
696,-66.269,131.920,813,stuck,0.0100,311.37975
697,-63.952,130.279,600,stuck,0.0100,325.18740
698,9.652,134.800,827,stuck,0.0100,239.50360
699,13.564,126.894,890,stuck,0.0100,318.93806
700,269.224,129.007,684,goal,0.0100,406.29796
701,-46.086,124.015,600,stuck,0.0100,311.33561
702,-544.272,107.704,569,collision,0.0100,433.19953
703,-64.328,89.078,600,stuck,0.0100,402.25924
704,-58.443,72.539,600,stuck,0.0100,381.86676
705,-61.404,72.619,600,stuck,0.0100,273.42464
706,55.211,69.929,1341,stuck,0.0100,442.10039
707,-57.191,59.517,684,stuck,0.0100,455.95734
708,115.064,56.928,2285,stuck,0.0100,550.62422
709,42.050,39.548,2843,stuck,0.0100,622.68945
710,-24.968,33.130,894,stuck,0.0100,597.79524
711,-46.474,31.733,674,stuck,0.0100,526.93348
712,-60.270,22.437,600,stuck,0.0100,598.18533
713,-53.681,13.328,600,stuck,0.0100,758.94191
714,-49.950,8.508,600,stuck,0.0100,844.62893
715,-52.775,-6.876,1000,stuck,0.0100,821.59935
716,-50.435,-7.202,600,stuck,0.0100,844.69931
717,-62.501,-6.658,600,stuck,0.0100,745.06722
718,-21.760,-9.362,2458,stuck,0.0100,833.98707
719,-53.685,-11.438,600,stuck,0.0100,956.00272
720,-136.618,-11.282,2394,stuck,0.0100,963.32243
721,-54.839,-11.218,600,stuck,0.0100,1323.30947
722,19.960,-8.226,975,stuck,0.0100,1182.74777
723,-60.636,-9.211,600,stuck,0.0100,999.19517
724,-736.630,-18.196,1529,stuck,0.0100,1155.83281
725,-337.559,-18.305,2023,stuck,0.0100,1274.41575
726,-55.400,-18.499,600,stuck,0.0100,1177.89705
727,-38.994,-18.073,983,stuck,0.0100,1259.02447
728,-680.973,-31.999,2882,collision,0.0100,1123.39603
729,144.109,-31.142,1958,collision,0.0100,1336.18525
730,722.966,-16.253,1953,goal,0.0100,1063.75126
731,-27.273,-15.692,874,stuck,0.0100,1321.89809
732,-47.289,-15.361,920,stuck,0.0100,1017.63113
733,-1514.594,-53.117,1444,stuck,0.0100,1358.06507
734,-192.483,-61.710,1011,stuck,0.0100,1432.79899
735,-51.146,-62.241,600,stuck,0.0100,1056.65244
736,-19.809,-61.816,1177,stuck,0.0100,1205.33066
737,-45.749,-66.089,645,stuck,0.0100,941.00553
738,-65.136,-77.951,779,stuck,0.0100,1392.02921
739,-69.304,-82.878,600,stuck,0.0100,952.06134
740,-275.404,-87.353,1315,collision,0.0100,1180.64016
741,-60.654,-94.745,600,stuck,0.0100,975.26870
742,-360.442,-102.006,3028,stuck,0.0100,934.60712
743,-54.324,-101.985,600,stuck,0.0100,898.07658
744,-308.668,-105.071,597,collision,0.0100,779.06935
745,-668.646,-118.184,3402,collision,0.0100,1047.06784
746,-3279.089,-182.441,4936,stuck,0.0100,976.14744
747,-376.765,-188.697,1290,collision,0.0100,608.66996
748,-128.694,-191.464,1655,stuck,0.0100,994.89295
749,-59.004,-192.915,600,stuck,0.0100,870.35245
750,-395.296,-206.206,722,collision,0.0100,739.69601
751,-104.335,-207.371,1312,collision,0.0100,1158.66084
752,-60.469,-197.694,600,stuck,0.0100,775.59855
753,-71.672,-197.841,849,stuck,0.0100,791.89665
754,-130.218,-199.277,1227,stuck,0.0100,732.01789
755,-42.595,-198.901,600,stuck,0.0100,502.14847
756,-42.181,-200.849,779,stuck,0.0100,742.29697
757,-372.930,-207.163,3556,collision,0.0100,750.91986
758,-44.468,-210.354,600,stuck,0.0100,1036.85242
759,-11.745,-211.430,881,stuck,0.0100,718.71435
760,-45.171,-211.834,600,stuck,0.0100,599.41197
761,-50.378,-211.912,600,stuck,0.0100,971.92587
762,-114.915,-213.005,1974,stuck,0.0100,672.56915
763,-58.029,-213.092,805,stuck,0.0100,865.57628
764,-723.458,-226.562,3376,stuck,0.0100,626.20869
765,-135.143,-228.209,1782,stuck,0.0100,718.21989
766,-191.810,-231.037,6209,stuck,0.0100,728.19867
767,-112.374,-232.034,1099,stuck,0.0100,791.34749
768,-508.041,-241.760,2324,stuck,0.0100,548.77809
769,-175.264,-244.192,573,collision,0.0100,815.74941
770,-481.904,-251.097,2557,stuck,0.0100,518.74484
771,-83.927,-251.679,885,stuck,0.0100,519.47617
772,-67.866,-253.436,859,stuck,0.0100,667.57724
773,-68.577,-253.594,640,stuck,0.0100,317.97883
774,-1141.614,-261.694,2109,collision,0.0100,687.50012
775,-64.434,-256.232,600,stuck,0.0100,893.08129
776,-61.717,-256.358,600,stuck,0.0100,439.62048
777,-123.261,-258.043,1937,stuck,0.0100,685.63359
778,-319.585,-250.815,1702,stuck,0.0100,651.40028
779,-132.231,-256.342,1094,stuck,0.0100,501.41242
780,-133.667,-273.475,956,stuck,0.0100,368.10238
781,-86.358,-274.657,1406,stuck,0.0100,551.32410
782,-68.382,-275.078,1245,stuck,0.0100,693.23206
783,274.707,-239.292,724,goal,0.0100,634.10048
784,-94.071,-237.324,903,stuck,0.0100,559.34126
785,-104.243,-238.386,1248,stuck,0.0100,572.46568
786,-36.261,-238.715,600,stuck,0.0100,421.56878
787,72.742,-236.345,1218,stuck,0.0100,523.74770
788,-252.408,-240.091,363,collision,0.0100,426.74865
789,-94.204,-240.589,841,stuck,0.0100,532.93803
790,-363.487,-242.350,3061,stuck,0.0100,574.13445
791,-34.181,-241.821,926,stuck,0.0100,645.05346
792,-21.561,-235.043,640,stuck,0.0100,718.33692
793,-236.842,-238.694,582,collision,0.0100,551.85852
794,-77.229,-234.065,758,stuck,0.0100,692.57800
795,-133.396,-223.360,1462,stuck,0.0100,607.75540
796,-394.211,-165.662,1627,collision,0.0100,622.65400
797,-281.262,-163.752,3175,stuck,0.0100,483.58494
798,-445.597,-170.090,793,collision,0.0100,566.08818
799,-37.140,-169.653,600,stuck,0.0100,450.54783
800,-252.739,-166.802,1637,collision,0.0100,557.57243
801,-96.762,-166.651,878,stuck,0.0100,667.17009
802,-296.520,-171.372,1311,stuck,0.0100,432.89909
803,-158.131,-173.101,1548,stuck,0.0100,707.22530
804,-605.860,-182.614,872,collision,0.0100,791.28345
805,-50.941,-182.780,600,stuck,0.0100,740.02559
806,-104.438,-184.026,1365,stuck,0.0100,751.33376
807,-76.047,-178.088,984,stuck,0.0100,594.63658
808,-45.748,-178.114,600,stuck,0.0100,787.95159
809,-710.898,-192.097,1375,stuck,0.0100,609.66472
810,-194.841,-195.090,951,stuck,0.0100,614.56849
811,48.310,-193.116,1710,stuck,0.0100,542.92246
812,-135.916,-193.536,2604,stuck,0.0100,458.96285
813,-426.593,-200.908,1779,collision,0.0100,506.94017
814,-924.996,-204.938,1665,stuck,0.0100,412.03196
815,-323.662,-208.709,3411,stuck,0.0100,537.04633
816,-105.058,-206.974,809,stuck,0.0100,463.43009
817,-402.622,-212.779,2754,stuck,0.0100,404.77839
818,-692.344,-216.465,806,stuck,0.0100,543.87338
819,-72.063,-214.401,908,stuck,0.0100,506.08092
820,33.339,-204.096,502,collision,0.0100,417.77020
821,-346.285,-209.343,1351,collision,0.0100,544.11341
822,-189.728,-211.780,1063,stuck,0.0100,549.86413
823,80.995,-208.789,1120,stuck,0.0100,486.92546
824,-89.312,-187.743,1033,stuck,0.0100,497.64049
825,-39.890,-187.252,600,stuck,0.0100,747.83081
826,-66.608,-187.350,600,stuck,0.0100,680.22158
827,-304.145,-190.967,2488,stuck,0.0100,481.76102
828,-187.952,-188.335,1228,stuck,0.0100,465.41965
829,-81.777,-187.326,696,stuck,0.0100,419.58351
830,-111.194,-186.876,1239,stuck,0.0100,574.67285
831,-36.634,-185.882,600,stuck,0.0100,387.01664
832,-64.280,-185.800,1415,stuck,0.0100,787.41929
833,-52.335,-192.340,600,stuck,0.0100,903.51583
834,-62.234,-191.704,600,stuck,0.0100,629.77635
835,26.341,-189.092,2235,stuck,0.0100,669.33103
836,-65.337,-189.674,957,collision,0.0100,1021.05163
837,-86.288,-192.854,84,collision,0.0100,529.91529
838,-56.365,-188.933,600,stuck,0.0100,564.92547
839,-52.762,-188.104,600,stuck,0.0100,689.89379
840,-58.321,-182.001,600,stuck,0.0100,1401.94276
841,-150.800,-184.334,778,collision,0.0100,1403.87504
842,-54.363,-184.990,600,stuck,0.0100,1129.77580
843,-50.618,-181.265,600,stuck,0.0100,715.51643
844,-55.034,-180.821,407,collision,0.0100,988.35465
845,-107.921,-180.312,1062,stuck,0.0100,889.44065
846,-656.900,-185.566,1269,stuck,0.0100,728.62965
847,-99.692,-181.934,1092,stuck,0.0100,705.44876
848,-13.536,-173.293,1215,collision,0.0100,682.24365
849,-58.990,-173.730,600,stuck,0.0100,848.13016
850,-68.790,-170.051,600,stuck,0.0100,620.92275
851,-73.977,-169.595,600,stuck,0.0100,588.79241
852,-61.139,-164.888,690,stuck,0.0100,1171.34886
853,158.937,-158.546,1478,stuck,0.0100,916.42396
854,-261.076,-151.651,6500,timeout,0.0100,1429.09945
855,-103.167,-152.695,818,stuck,0.0100,3202.80365
856,-294.664,-156.500,1692,collision,0.0100,1442.53686
857,-321.625,-161.411,3021,stuck,0.0100,2313.20622
858,70.060,-159.095,3135,stuck,0.0100,1753.78174
859,-36.932,-145.616,663,stuck,0.0100,893.59486
860,-56.533,-142.850,1815,stuck,0.0100,2085.99800
861,-95.560,-145.727,1437,stuck,0.0100,1386.26387
862,-75.178,-144.512,3036,collision,0.0100,2300.71210
863,-116.128,-138.303,297,collision,0.0100,3818.19092
864,-50.492,-120.813,1719,stuck,0.0100,4487.40652
865,-165.435,-117.648,1131,stuck,0.0100,3562.35936
866,45.062,-114.646,4486,stuck,0.0100,2628.10058
867,-463.520,-115.864,6500,timeout,0.0100,1332.89917
868,-1465.552,-131.328,6500,timeout,0.0100,1303.77738
869,-311.376,-136.114,439,collision,0.0100,1273.85683
870,-72.402,-138.229,1083,stuck,0.0100,1305.08639
871,-444.567,-140.195,5417,stuck,0.0100,1586.01655
872,-35.400,-137.108,719,stuck,0.0100,730.05890
873,-332.643,-145.381,3333,stuck,0.0100,1904.71611
874,-137.503,-146.345,1044,stuck,0.0100,2604.24290
875,-148.237,-148.512,246,collision,0.0100,788.92956
876,-44.652,-148.073,600,stuck,0.0100,4198.13186
877,-54.377,-143.077,898,stuck,0.0100,805.10901
878,-1009.340,-159.505,4562,stuck,0.0100,2257.41055
879,-225.223,-162.374,1201,stuck,0.0100,923.03174
880,56.376,-159.022,2261,stuck,0.0100,2025.62758
881,-95.605,-160.202,142,collision,0.0100,536.48465
882,-223.821,-163.393,1649,collision,0.0100,1236.02630
883,325.491,-155.836,495,goal,0.0100,671.06960
884,-227.821,-159.148,2675,stuck,0.0100,1049.53704
885,-151.383,-162.702,1307,stuck,0.0100,1420.80431
886,83.331,-159.729,2013,stuck,0.0100,1451.51840
887,-592.413,-169.852,3232,stuck,0.0100,1948.53254
888,-91.125,-170.547,264,collision,0.0100,1394.66262
889,-179.593,-173.083,1299,stuck,0.0100,2592.52405
890,354.464,-164.828,467,goal,0.0100,1568.31586
891,-300.242,-167.817,3472,stuck,0.0100,1663.36984
892,-463.917,-176.008,6500,timeout,0.0100,2584.41991
893,-101.768,-177.031,1033,stuck,0.0100,1880.90398
894,-119.488,-178.320,2606,collision,0.0100,1738.08262
895,-159.558,-179.352,1713,stuck,0.0100,2851.28315
896,-2.454,-166.263,1948,stuck,0.0100,1108.11405
897,-1056.476,-185.399,2404,stuck,0.0100,1438.27911
898,1.801,-185.092,2151,stuck,0.0100,2810.42910
899,-393.893,-191.790,2003,stuck,0.0100,1051.65057
900,-208.701,-194.589,1717,collision,0.0100,3335.68439
901,-35.584,-193.821,863,stuck,0.0100,2537.37204
902,-387.669,-200.351,3106,stuck,0.0100,1793.52419
903,-484.720,-213.225,1333,stuck,0.0100,1423.77729
904,-580.978,-219.623,1690,stuck,0.0100,3414.69941
905,19.163,-217.176,1138,stuck,0.0100,989.76552
906,84.467,-209.593,2621,stuck,0.0100,785.31130
907,-88.946,-204.940,901,stuck,0.0100,2650.69837
908,-268.286,-211.707,2153,stuck,0.0100,873.00914
909,-142.095,-213.810,4525,stuck,0.0100,1208.01549
910,-12.963,-212.939,1607,stuck,0.0100,1632.45059
911,18.785,-210.652,1428,collision,0.0100,1277.40545
912,-55.639,-210.261,1175,stuck,0.0100,646.89480
913,-234.346,-212.625,1095,collision,0.0100,998.92742
914,65.777,-210.300,4034,stuck,0.0100,846.84393
915,96.776,-205.056,2363,stuck,0.0100,1128.66617
916,-27.117,-206.499,1306,stuck,0.0100,886.27459
917,-19.413,-197.617,885,stuck,0.0100,296.45022
918,-53.821,-169.382,600,stuck,0.0100,2646.56898
919,-287.344,-168.902,528,collision,0.0100,307.13771
920,-1681.371,-201.081,1404,stuck,0.0100,3013.69384
921,24.231,-191.705,351,collision,0.0100,6691.22336
922,-152.525,-194.048,1200,stuck,0.0100,5327.32856
923,-43.675,-188.268,600,stuck,0.0100,2716.41124
924,-341.510,-192.349,2584,stuck,0.0100,1528.82475
925,43.965,-188.504,2426,stuck,0.0100,1628.66292
926,44.515,-186.721,1516,collision,0.0100,1048.56932
927,-675.922,-199.152,5617,stuck,0.0100,851.84890
928,200.770,-174.950,1068,collision,0.0100,618.95678
929,-161.104,-173.667,554,collision,0.0100,860.41585
930,-90.452,-176.604,1252,stuck,0.0100,513.66790
931,-159.804,-177.888,219,collision,0.0100,323.61143
932,-20.000,-173.812,1,collision,0.0100,276.13791
933,-118.235,-182.686,181,collision,0.0100,305.30812
934,443.885,-169.252,1573,goal,0.0100,1368.60139
935,79.564,-164.633,654,collision,0.0100,1336.87853
936,17.014,-165.959,1642,collision,0.0100,866.32313
937,-51.152,-155.134,1490,stuck,0.0100,1257.76429
938,-970.274,-172.717,3118,collision,0.0100,1261.97550
939,-279.766,-174.721,2005,stuck,0.0100,721.87163
940,-63.931,-183.089,710,stuck,0.0100,1294.86990
941,143.539,-174.213,3069,stuck,0.0100,1034.93112
942,70.366,-163.527,4680,collision,0.0100,533.31438
943,309.243,-155.307,2500,stuck,0.0100,778.41585
944,-67.940,-154.276,812,stuck,0.0100,388.96826
945,-18.907,-151.463,393,collision,0.0100,1473.52982
946,-50.000,-152.414,600,stuck,0.0100,287.20180
947,-598.753,-143.260,3653,stuck,0.0100,603.27259
948,-406.746,-151.430,5854,stuck,0.0100,615.54377
949,196.305,-139.627,5158,stuck,0.0100,492.91605
950,-107.498,-137.602,1119,stuck,0.0100,1076.85337
951,-20.000,-137.291,1,collision,0.0100,217.50444
952,-140.785,-132.353,3354,stuck,0.0100,870.17701
953,-74.255,-124.144,646,stuck,0.0100,945.00052
954,-316.691,-118.858,3094,collision,0.0100,544.41225
955,-38.112,-120.004,600,stuck,0.0100,372.63778
956,-404.030,-129.774,3351,stuck,0.0100,490.09683
957,-190.106,-131.797,858,collision,0.0100,278.43610
958,-23.329,-126.898,1648,stuck,0.0100,592.39727
959,-35.381,-124.763,1627,stuck,0.0100,662.89424
960,20.155,-124.101,2396,collision,0.0100,515.42633
961,-50.869,-125.494,665,stuck,0.0100,1295.74546
962,-369.675,-131.775,6500,timeout,0.0100,479.67492
963,-96.166,-129.011,1526,stuck,0.0100,457.42850
964,-7.970,-130.486,1775,stuck,0.0100,419.26685
965,-86.969,-134.161,1438,stuck,0.0100,570.76875
966,-631.388,-146.246,1232,stuck,0.0100,258.54899
967,-202.007,-149.898,2812,stuck,0.0100,530.79703
968,-1036.730,-169.556,3364,stuck,0.0100,418.55500
969,-397.839,-171.766,3910,stuck,0.0100,291.20323
970,292.074,-132.297,2816,collision,0.0100,290.12966
971,-532.790,-143.438,6500,timeout,0.0100,420.96687
972,-81.465,-142.017,647,stuck,0.0100,413.89314
973,-89.671,-142.937,1502,collision,0.0100,190.13985
974,42.581,-135.255,481,collision,0.0100,495.46222
975,118.378,-133.767,1220,stuck,0.0100,583.04157
976,53.426,-133.588,359,collision,0.0100,1169.21441
977,-61.661,-121.303,754,stuck,0.0100,309.42441
978,-280.915,-130.937,1593,stuck,0.0100,338.42407
979,-806.383,-143.842,4340,collision,0.0100,309.20389
980,86.116,-140.311,1365,collision,0.0100,442.35615
981,-733.064,-151.776,925,stuck,0.0100,458.75425
982,204.587,-147.284,1418,stuck,0.0100,354.07453
983,-177.849,-148.477,1778,stuck,0.0100,261.11890
984,-1624.755,-189.850,1023,stuck,0.0100,391.76074
985,-703.448,-205.510,6277,collision,0.0100,372.37859
986,-252.224,-210.895,2359,stuck,0.0100,206.55522
987,-52.766,-210.927,324,collision,0.0100,666.08265
988,66.860,-190.184,3077,stuck,0.0100,343.47151
989,-316.936,-190.928,2446,stuck,0.0100,352.55754
990,-68.612,-191.021,600,stuck,0.0100,439.04759
991,-62.318,-195.138,694,stuck,0.0100,480.86935
992,-516.158,-206.869,1775,collision,0.0100,360.61105
993,-221.231,-217.478,2573,stuck,0.0100,380.47752
994,63.003,-214.859,1126,stuck,0.0100,301.76873
995,13.263,-214.216,1558,stuck,0.0100,391.81248
996,-58.463,-214.385,600,stuck,0.0100,430.37363
997,-51.948,-203.449,3763,stuck,0.0100,256.09159
998,-67.101,-196.656,665,stuck,0.0100,288.88434
999,-31.256,-201.207,600,stuck,0.0100,387.45480
1000,-389.971,-206.857,3345,stuck,0.0100,302.48891
1001,-189.181,-210.241,1562,stuck,0.0100,246.23225
1002,-60.537,-208.636,883,stuck,0.0100,373.47314
1003,-165.134,-210.453,3035,stuck,0.0100,368.92132
1004,77.359,-202.572,2478,stuck,0.0100,397.07260
1005,-28.677,-202.383,600,stuck,0.0100,277.96444
1006,-68.934,-195.681,691,stuck,0.0100,388.04500
1007,-178.031,-195.440,2285,stuck,0.0100,374.61730
1008,45.537,-194.063,3109,stuck,0.0100,339.41494
1009,-117.182,-195.699,2378,stuck,0.0100,384.13964
1010,-116.547,-198.433,2824,stuck,0.0100,395.83799
1011,-26.357,-197.943,863,stuck,0.0100,427.63735
1012,-210.921,-194.767,1478,stuck,0.0100,411.19775
1013,-130.476,-195.454,1603,stuck,0.0100,446.71729
1014,-187.842,-199.051,2008,stuck,0.0100,518.24071
1015,-64.929,-198.610,1244,stuck,0.0100,489.30821
1016,-38.796,-186.758,600,stuck,0.0100,615.52905
1017,29.707,-182.124,606,collision,0.0100,471.89219
1018,-57.037,-162.530,600,stuck,0.0100,520.25564
1019,-149.546,-157.564,1578,collision,0.0100,540.20648
1020,-48.621,-164.378,600,stuck,0.0100,647.20686
1021,-160.828,-156.939,1075,stuck,0.0100,564.34343
1022,-237.267,-160.055,3877,stuck,0.0100,601.64231
1023,-181.723,-161.896,955,collision,0.0100,591.08157
1024,8.217,-162.583,1766,stuck,0.0100,482.96783
1025,-39.033,-165.732,600,stuck,0.0100,772.41915
1026,-30.379,-167.408,600,stuck,0.0100,536.66991
1027,-19.027,-166.555,1814,stuck,0.0100,449.95169
1028,-109.241,-163.122,1389,stuck,0.0100,411.66968
1029,-71.317,-148.420,1770,stuck,0.0100,384.05614
