step,x,y,goal_x,goal_y
58,39.008,-21.650,22.300,8.300
59,39.023,-21.642,22.300,8.300
60,39.036,-21.635,22.300,8.300
61,39.048,-21.627,22.300,8.300
62,39.063,-21.620,22.300,8.300
63,39.075,-21.614,22.300,8.300
64,39.087,-21.608,22.300,8.300
65,39.097,-21.603,22.300,8.300
66,39.105,-21.598,22.300,8.300
67,39.112,-21.595,22.300,8.300
68,39.117,-21.593,22.300,8.300
69,39.121,-21.591,22.300,8.300
70,39.126,-21.588,22.300,8.300
71,39.133,-21.586,22.300,8.300
72,39.141,-21.582,22.300,8.300
73,39.148,-21.579,22.300,8.300
74,39.156,-21.575,22.300,8.300
75,39.163,-21.572,22.300,8.300
76,39.171,-21.568,22.300,8.300
77,39.180,-21.562,22.300,8.300
78,39.191,-21.556,22.300,8.300
79,39.203,-21.548,22.300,8.300
80,39.217,-21.539,22.300,8.300
81,39.231,-21.529,22.300,8.300
82,39.245,-21.519,22.300,8.300
83,39.258,-21.510,22.300,8.300
84,39.271,-21.500,22.300,8.300
85,39.284,-21.490,22.300,8.300
86,39.297,-21.480,22.300,8.300
87,39.309,-21.469,22.300,8.300
88,39.322,-21.459,22.300,8.300
89,39.335,-21.449,22.300,8.300
90,39.347,-21.439,22.300,8.300
91,39.360,-21.429,22.300,8.300
92,39.373,-21.419,22.300,8.300
93,39.386,-21.410,22.300,8.300
94,39.399,-21.400,22.300,8.300
95,39.413,-21.390,22.300,8.300
96,39.426,-21.381,22.300,8.300
97,39.441,-21.372,22.300,8.300
98,39.455,-21.363,22.300,8.300
99,39.468,-21.354,22.300,8.300
100,39.481,-21.346,22.300,8.300
101,39.492,-21.340,22.300,8.300
102,39.502,-21.334,22.300,8.300
103,39.510,-21.329,22.300,8.300
104,39.517,-21.325,22.300,8.300
105,39.522,-21.322,22.300,8.300
106,39.526,-21.320,22.300,8.300
107,39.531,-21.318,22.300,8.300
108,39.537,-21.314,22.300,8.300
109,39.546,-21.310,22.300,8.300
110,39.552,-21.307,22.300,8.300
111,39.560,-21.302,22.300,8.300
112,39.570,-21.297,22.300,8.300
113,39.578,-21.292,22.300,8.300
114,39.587,-21.287,22.300,8.300
115,39.595,-21.282,22.300,8.300
116,39.604,-21.276,22.300,8.300
117,39.614,-21.269,22.300,8.300
118,39.624,-21.260,22.300,8.300
119,39.636,-21.250,22.300,8.300
120,39.650,-21.239,22.300,8.300
121,39.662,-21.229,22.300,8.300
122,39.674,-21.218,22.300,8.300
123,39.686,-21.207,22.300,8.300
124,39.697,-21.196,22.300,8.300
125,39.710,-21.185,22.300,8.300
126,39.722,-21.174,22.300,8.300
127,39.733,-21.163,22.300,8.300
128,39.745,-21.152,22.300,8.300
129,39.758,-21.141,22.300,8.300
130,39.770,-21.131,22.300,8.300
131,39.782,-21.120,22.300,8.300
132,39.795,-21.110,22.300,8.300
133,39.808,-21.100,22.300,8.300
134,39.822,-21.089,22.300,8.300
135,39.837,-21.079,22.300,8.300
136,39.853,-21.069,22.300,8.300
137,39.869,-21.059,22.300,8.300
138,39.885,-21.050,22.300,8.300
139,39.901,-21.041,22.300,8.300
140,39.918,-21.031,22.300,8.300
141,39.934,-21.022,22.300,8.300
142,39.951,-21.013,22.300,8.300
143,39.967,-21.005,22.300,8.300
144,39.984,-20.996,22.300,8.300
145,39.998,-20.989,22.300,8.300
146,40.014,-20.981,22.300,8.300
147,40.029,-20.974,22.300,8.300
148,40.042,-20.969,22.300,8.300
149,40.056,-20.962,22.300,8.300
150,40.070,-20.956,22.300,8.300
151,40.081,-20.951,22.300,8.300
152,40.090,-20.947,22.300,8.300
153,40.098,-20.944,22.300,8.300
154,40.104,-20.942,22.300,8.300
155,40.107,-20.940,22.300,8.300
156,40.110,-20.939,22.300,8.300
157,40.111,-20.939,22.300,8.300
158,40.114,-20.938,22.300,8.300
159,40.118,-20.936,22.300,8.300
160,40.123,-20.933,22.300,8.300
161,40.130,-20.930,22.300,8.300
162,40.138,-20.926,22.300,8.300
163,40.147,-20.920,22.300,8.300
164,40.157,-20.916,22.300,8.300
165,40.167,-20.910,22.300,8.300
166,40.178,-20.904,22.300,8.300
167,40.190,-20.896,22.300,8.300
168,40.202,-20.887,22.300,8.300
169,40.214,-20.879,22.300,8.300
170,40.226,-20.870,22.300,8.300
171,40.238,-20.860,22.300,8.300
172,40.251,-20.850,22.300,8.300
173,40.265,-20.841,22.300,8.300
174,40.280,-20.830,22.300,8.300
175,40.295,-20.818,22.300,8.300
176,40.309,-20.806,22.300,8.300
177,40.321,-20.795,22.300,8.300
178,40.334,-20.784,22.300,8.300
179,40.346,-20.773,22.300,8.300
180,40.358,-20.763,22.300,8.300
181,40.370,-20.752,22.300,8.300
182,40.382,-20.741,22.300,8.300
183,40.394,-20.730,22.300,8.300
184,40.406,-20.719,22.300,8.300
185,40.419,-20.708,22.300,8.300
186,40.431,-20.698,22.300,8.300
187,40.444,-20.688,22.300,8.300
188,40.457,-20.677,22.300,8.300
189,40.471,-20.667,22.300,8.300
190,40.485,-20.657,22.300,8.300
191,40.498,-20.647,22.300,8.300
192,40.513,-20.637,22.300,8.300
193,40.526,-20.628,22.300,8.300
194,40.541,-20.619,22.300,8.300
195,40.557,-20.609,22.300,8.300
196,40.572,-20.599,22.300,8.300
197,40.586,-20.591,22.300,8.300
198,40.599,-20.583,22.300,8.300
199,40.611,-20.576,22.300,8.300
200,40.621,-20.570,22.300,8.300
201,40.629,-20.566,22.300,8.300
202,40.636,-20.562,22.300,8.300
203,40.641,-20.559,22.300,8.300
204,40.645,-20.557,22.300,8.300
205,40.647,-20.556,22.300,8.300
206,40.651,-20.554,22.300,8.300
207,40.656,-20.552,22.300,8.300
208,40.663,-20.549,22.300,8.300
209,40.671,-20.544,22.300,8.300
210,40.680,-20.539,22.300,8.300
211,40.691,-20.533,22.300,8.300
212,40.703,-20.525,22.300,8.300
213,40.716,-20.516,22.300,8.300
214,40.730,-20.507,22.300,8.300
215,40.743,-20.497,22.300,8.300
216,40.756,-20.487,22.300,8.300
217,40.769,-20.477,22.300,8.300
218,40.782,-20.467,22.300,8.300
219,40.795,-20.456,22.300,8.300
220,40.808,-20.446,22.300,8.300
221,40.821,-20.435,22.300,8.300
222,40.834,-20.423,22.300,8.300
223,40.848,-20.410,22.300,8.300
224,40.862,-20.396,22.300,8.300
225,40.875,-20.383,22.300,8.300
226,40.886,-20.371,22.300,8.300
227,40.898,-20.359,22.300,8.300
228,40.909,-20.347,22.300,8.300
229,40.920,-20.335,22.300,8.300
230,40.931,-20.323,22.300,8.300
231,40.942,-20.312,22.300,8.300
232,40.954,-20.300,22.300,8.300
233,40.965,-20.288,22.300,8.300
234,40.977,-20.277,22.300,8.300
235,40.988,-20.265,22.300,8.300
236,41.000,-20.254,22.300,8.300
237,41.013,-20.242,22.300,8.300
238,41.025,-20.231,22.300,8.300
239,41.039,-20.220,22.300,8.300
240,41.052,-20.209,22.300,8.300
241,41.066,-20.198,22.300,8.300
242,41.080,-20.188,22.300,8.300
243,41.094,-20.177,22.300,8.300
244,41.108,-20.167,22.300,8.300
245,41.123,-20.157,22.300,8.300
246,41.136,-20.147,22.300,8.300
247,41.149,-20.139,22.300,8.300
248,41.160,-20.131,22.300,8.300
249,41.170,-20.125,22.300,8.300
250,41.178,-20.120,22.300,8.300
251,41.185,-20.115,22.300,8.300
252,41.190,-20.112,22.300,8.300
253,41.193,-20.110,22.300,8.300
254,41.198,-20.107,22.300,8.300
255,41.205,-20.104,22.300,8.300
256,41.213,-20.099,22.300,8.300
257,41.219,-20.095,22.300,8.300
258,41.227,-20.090,22.300,8.300
259,41.236,-20.084,22.300,8.300
260,41.247,-20.077,22.300,8.300
261,41.259,-20.069,22.300,8.300
262,41.272,-20.060,22.300,8.300
263,41.285,-20.050,22.300,8.300
264,41.299,-20.040,22.300,8.300
265,41.312,-20.030,22.300,8.300
266,41.325,-20.020,22.300,8.300
267,41.338,-20.009,22.300,8.300
268,41.350,-19.998,22.300,8.300
269,41.363,-19.986,22.300,8.300
270,41.375,-19.975,22.300,8.300
271,41.387,-19.962,22.300,8.300
272,41.399,-19.950,22.300,8.300
273,41.411,-19.937,22.300,8.300
274,41.423,-19.922,22.300,8.300
275,41.436,-19.908,22.300,8.300
276,41.449,-19.892,22.300,8.300
277,41.462,-19.877,22.300,8.300
278,41.475,-19.861,22.300,8.300
279,41.487,-19.846,22.300,8.300
280,41.500,-19.831,22.300,8.300
281,41.513,-19.815,22.300,8.300
282,41.525,-19.800,22.300,8.300
283,41.538,-19.785,22.300,8.300
284,41.550,-19.769,22.300,8.300
285,41.563,-19.754,22.300,8.300
286,41.576,-19.739,22.300,8.300
287,41.588,-19.723,22.300,8.300
288,41.601,-19.708,22.300,8.300
289,41.613,-19.693,22.300,8.300
290,41.626,-19.677,22.300,8.300
291,41.639,-19.662,22.300,8.300
292,41.651,-19.647,22.300,8.300
293,41.664,-19.631,22.300,8.300
294,41.677,-19.616,22.300,8.300
295,41.689,-19.601,22.300,8.300
296,41.702,-19.585,22.300,8.300
297,41.714,-19.570,22.300,8.300
298,41.727,-19.555,22.300,8.300
299,41.740,-19.539,22.300,8.300
300,41.752,-19.524,22.300,8.300
301,41.765,-19.509,22.300,8.300
302,41.777,-19.493,22.300,8.300
303,41.790,-19.478,22.300,8.300
304,41.803,-19.463,22.300,8.300
305,41.815,-19.447,22.300,8.300
306,41.828,-19.432,22.300,8.300
307,41.840,-19.417,22.300,8.300
308,41.853,-19.402,22.300,8.300
309,41.866,-19.386,22.300,8.300
310,41.878,-19.371,22.300,8.300
311,41.891,-19.356,22.300,8.300
312,41.904,-19.340,22.300,8.300
313,41.916,-19.325,22.300,8.300
314,41.929,-19.310,22.300,8.300
315,41.941,-19.294,22.300,8.300
316,41.954,-19.279,22.300,8.300
317,41.967,-19.264,22.300,8.300
318,41.979,-19.248,22.300,8.300
319,41.992,-19.233,22.300,8.300
320,42.004,-19.218,22.300,8.300
321,42.017,-19.202,22.300,8.300
322,42.030,-19.187,22.300,8.300
323,42.042,-19.172,22.300,8.300
324,42.055,-19.156,22.300,8.300
325,42.068,-19.141,22.300,8.300
326,42.080,-19.126,22.300,8.300
327,42.093,-19.110,22.300,8.300
328,42.105,-19.095,22.300,8.300
329,42.118,-19.080,22.300,8.300
330,42.131,-19.064,22.300,8.300
331,42.143,-19.049,22.300,8.300
332,42.156,-19.034,22.300,8.300
333,42.168,-19.018,22.300,8.300
334,42.181,-19.003,22.300,8.300
335,42.194,-18.988,22.300,8.300
336,42.206,-18.972,22.300,8.300
337,42.219,-18.957,22.300,8.300
338,42.231,-18.942,22.300,8.300
339,42.244,-18.926,22.300,8.300
340,42.257,-18.911,22.300,8.300
341,42.269,-18.896,22.300,8.300
342,42.282,-18.881,22.300,8.300
343,42.295,-18.865,22.300,8.300
344,42.307,-18.850,22.300,8.300
345,42.320,-18.835,22.300,8.300
346,42.332,-18.819,22.300,8.300
347,42.345,-18.804,22.300,8.300
348,42.358,-18.789,22.300,8.300
349,42.370,-18.773,22.300,8.300
350,42.383,-18.758,22.300,8.300
351,42.395,-18.743,22.300,8.300
352,42.408,-18.727,22.300,8.300
353,42.421,-18.712,22.300,8.300
354,42.433,-18.697,22.300,8.300
355,42.446,-18.681,22.300,8.300
356,42.458,-18.666,22.300,8.300
357,42.471,-18.651,22.300,8.300
358,42.484,-18.635,22.300,8.300
359,42.496,-18.620,22.300,8.300
360,42.509,-18.605,22.300,8.300
361,42.522,-18.589,22.300,8.300
362,42.534,-18.574,22.300,8.300
363,42.547,-18.559,22.300,8.300
364,42.559,-18.543,22.300,8.300
365,42.572,-18.528,22.300,8.300
366,42.585,-18.513,22.300,8.300
367,42.597,-18.497,22.300,8.300
368,42.610,-18.482,22.300,8.300
369,42.622,-18.467,22.300,8.300
370,42.635,-18.451,22.300,8.300
371,42.648,-18.436,22.300,8.300
372,42.660,-18.421,22.300,8.300
373,42.673,-18.405,22.300,8.300
374,42.685,-18.390,22.300,8.300
375,42.698,-18.375,22.300,8.300
376,42.710,-18.361,22.300,8.300
377,42.720,-18.348,22.300,8.300
378,42.730,-18.335,22.300,8.300
379,42.741,-18.322,22.300,8.300
380,42.752,-18.308,22.300,8.300
381,42.762,-18.295,22.300,8.300
382,42.772,-18.280,22.300,8.300
383,42.782,-18.267,22.300,8.300
384,42.793,-18.252,22.300,8.300
385,42.804,-18.236,22.300,8.300
386,42.815,-18.221,22.300,8.300
387,42.826,-18.205,22.300,8.300
388,42.836,-18.189,22.300,8.300
389,42.847,-18.173,22.300,8.300
390,42.857,-18.158,22.300,8.300
391,42.868,-18.141,22.300,8.300
392,42.878,-18.126,22.300,8.300
393,42.889,-18.109,22.300,8.300
394,42.899,-18.094,22.300,8.300
395,42.909,-18.077,22.300,8.300
396,42.919,-18.061,22.300,8.300
397,42.929,-18.045,22.300,8.300
398,42.939,-18.029,22.300,8.300
399,42.949,-18.012,22.300,8.300
400,42.958,-17.996,22.300,8.300
401,42.968,-17.980,22.300,8.300
402,42.978,-17.964,22.300,8.300
403,42.987,-17.947,22.300,8.300
404,42.996,-17.931,22.300,8.300
405,43.006,-17.915,22.300,8.300
406,43.015,-17.899,22.300,8.300
407,43.024,-17.882,22.300,8.300
408,43.033,-17.866,22.300,8.300
409,43.042,-17.849,22.300,8.300
410,43.051,-17.833,22.300,8.300
411,43.060,-17.816,22.300,8.300
412,43.068,-17.800,22.300,8.300
413,43.078,-17.783,22.300,8.300
414,43.086,-17.766,22.300,8.300
415,43.095,-17.749,22.300,8.300
416,43.103,-17.733,22.300,8.300
417,43.112,-17.716,22.300,8.300
418,43.120,-17.700,22.300,8.300
419,43.128,-17.683,22.300,8.300
420,43.137,-17.665,22.300,8.300
421,43.145,-17.649,22.300,8.300
422,43.153,-17.631,22.300,8.300
423,43.161,-17.614,22.300,8.300
424,43.169,-17.597,22.300,8.300
425,43.177,-17.580,22.300,8.300
426,43.185,-17.562,22.300,8.300
427,43.193,-17.546,22.300,8.300
428,43.201,-17.527,22.300,8.300
429,43.209,-17.511,22.300,8.300
430,43.217,-17.493,22.300,8.300
431,43.224,-17.476,22.300,8.300
432,43.232,-17.458,22.300,8.300
433,43.239,-17.441,22.300,8.300
434,43.247,-17.423,22.300,8.300
435,43.254,-17.404,22.300,8.300
436,43.261,-17.387,22.300,8.300
437,43.269,-17.369,22.300,8.300
438,43.276,-17.352,22.300,8.300
439,43.283,-17.334,22.300,8.300
440,43.290,-17.317,22.300,8.300
441,43.298,-17.298,22.300,8.300
442,43.305,-17.282,22.300,8.300
443,43.311,-17.266,22.300,8.300
444,43.318,-17.250,22.300,8.300
445,43.325,-17.231,22.300,8.300
446,43.332,-17.214,22.300,8.300
447,43.338,-17.199,22.300,8.300
448,43.344,-17.182,22.300,8.300
449,43.351,-17.163,22.300,8.300
450,43.358,-17.146,22.300,8.300
451,43.364,-17.131,22.300,8.300
452,43.371,-17.114,22.300,8.300
453,43.377,-17.095,22.300,8.300
454,43.384,-17.078,22.300,8.300
455,43.390,-17.063,22.300,8.300
456,43.396,-17.046,22.300,8.300
457,43.402,-17.030,22.300,8.300
458,43.408,-17.013,22.300,8.300
459,43.414,-16.994,22.300,8.300
460,43.420,-16.977,22.300,8.300
461,43.426,-16.962,22.300,8.300
462,43.432,-16.945,22.300,8.300
463,43.438,-16.929,22.300,8.300
464,43.444,-16.912,22.300,8.300
465,43.450,-16.893,22.300,8.300
466,43.455,-16.876,22.300,8.300
467,43.461,-16.860,22.300,8.300
468,43.467,-16.843,22.300,8.300
469,43.472,-16.827,22.300,8.300
470,43.478,-16.810,22.300,8.300
471,43.483,-16.794,22.300,8.300
472,43.489,-16.777,22.300,8.300
473,43.494,-16.758,22.300,8.300
474,43.499,-16.740,22.300,8.300
475,43.505,-16.721,22.300,8.300
476,43.510,-16.703,22.300,8.300
477,43.516,-16.684,22.300,8.300
478,43.521,-16.666,22.300,8.300
479,43.526,-16.647,22.300,8.300
480,43.531,-16.629,22.300,8.300
481,43.537,-16.610,22.300,8.300
482,43.542,-16.592,22.300,8.300
483,43.547,-16.573,22.300,8.300
484,43.552,-16.556,22.300,8.300
485,43.558,-16.537,22.300,8.300
486,43.563,-16.519,22.300,8.300
487,43.568,-16.500,22.300,8.300
488,43.573,-16.482,22.300,8.300
489,43.579,-16.463,22.300,8.300
490,43.584,-16.445,22.300,8.300
491,43.588,-16.429,22.300,8.300
492,43.593,-16.412,22.300,8.300
493,43.598,-16.393,22.300,8.300
494,43.603,-16.375,22.300,8.300
495,43.609,-16.356,22.300,8.300
496,43.614,-16.338,22.300,8.300
497,43.618,-16.322,22.300,8.300
498,43.623,-16.305,22.300,8.300
499,43.628,-16.286,22.300,8.300
500,43.633,-16.269,22.300,8.300
501,43.638,-16.249,22.300,8.300
502,43.643,-16.232,22.300,8.300
503,43.647,-16.216,22.300,8.300
504,43.652,-16.199,22.300,8.300
505,43.656,-16.180,22.300,8.300
506,43.661,-16.162,22.300,8.300
507,43.666,-16.143,22.300,8.300
508,43.671,-16.125,22.300,8.300
509,43.675,-16.106,22.300,8.300
510,43.680,-16.086,22.300,8.300
511,43.685,-16.067,22.300,8.300
512,43.690,-16.048,22.300,8.300
513,43.694,-16.028,22.300,8.300
514,43.699,-16.009,22.300,8.300
515,43.704,-15.990,22.300,8.300
516,43.708,-15.972,22.300,8.300
517,43.713,-15.953,22.300,8.300
518,43.718,-15.934,22.300,8.300
519,43.722,-15.914,22.300,8.300
520,43.727,-15.895,22.300,8.300
521,43.732,-15.876,22.300,8.300
522,43.736,-15.857,22.300,8.300
523,43.741,-15.837,22.300,8.300
524,43.746,-15.818,22.300,8.300
525,43.751,-15.799,22.300,8.300
526,43.755,-15.779,22.300,8.300
527,43.760,-15.760,22.300,8.300
528,43.765,-15.741,22.300,8.300
529,43.769,-15.721,22.300,8.300
530,43.774,-15.702,22.300,8.300
531,43.779,-15.683,22.300,8.300
532,43.783,-15.664,22.300,8.300
533,43.788,-15.644,22.300,8.300
534,43.793,-15.625,22.300,8.300
535,43.797,-15.606,22.300,8.300
536,43.802,-15.586,22.300,8.300
537,43.807,-15.567,22.300,8.300
538,43.811,-15.548,22.300,8.300
539,43.816,-15.528,22.300,8.300
540,43.821,-15.509,22.300,8.300
541,43.825,-15.490,22.300,8.300
542,43.830,-15.471,22.300,8.300
543,43.835,-15.451,22.300,8.300
544,43.839,-15.432,22.300,8.300
545,43.844,-15.413,22.300,8.300
546,43.849,-15.393,22.300,8.300
547,43.853,-15.376,22.300,8.300
548,43.858,-15.356,22.300,8.300
549,43.862,-15.339,22.300,8.300
550,43.867,-15.320,22.300,8.300
551,43.871,-15.302,22.300,8.300
552,43.876,-15.283,22.300,8.300
553,43.880,-15.265,22.300,8.300
554,43.885,-15.246,22.300,8.300
555,43.889,-15.228,22.300,8.300
556,43.894,-15.209,22.300,8.300
557,43.898,-15.191,22.300,8.300
558,43.902,-15.172,22.300,8.300
559,43.907,-15.154,22.300,8.300
560,43.911,-15.134,22.300,8.300
561,43.915,-15.117,22.300,8.300
562,43.919,-15.097,22.300,8.300
563,43.923,-15.080,22.300,8.300
564,43.928,-15.060,22.300,8.300
565,43.932,-15.043,22.300,8.300
566,43.936,-15.023,22.300,8.300
567,43.940,-15.005,22.300,8.300
568,43.944,-14.986,22.300,8.300
569,43.948,-14.968,22.300,8.300
570,43.952,-14.949,22.300,8.300
571,43.956,-14.931,22.300,8.300
572,43.960,-14.912,22.300,8.300
573,43.964,-14.894,22.300,8.300
574,43.968,-14.874,22.300,8.300
575,43.972,-14.857,22.300,8.300
576,43.976,-14.837,22.300,8.300
577,43.979,-14.819,22.300,8.300
578,43.983,-14.800,22.300,8.300
579,43.987,-14.780,22.300,8.300
580,43.991,-14.763,22.300,8.300
581,43.995,-14.743,22.300,8.300
582,43.998,-14.724,22.300,8.300
583,44.002,-14.706,22.300,8.300
584,44.006,-14.686,22.300,8.300
585,44.010,-14.667,22.300,8.300
586,44.013,-14.649,22.300,8.300
587,44.017,-14.629,22.300,8.300
588,44.021,-14.610,22.300,8.300
589,44.024,-14.592,22.300,8.300
590,44.028,-14.573,22.300,8.300
591,44.031,-14.553,22.300,8.300
592,44.035,-14.534,22.300,8.300
593,44.039,-14.516,22.300,8.300
594,44.042,-14.496,22.300,8.300
595,44.046,-14.478,22.300,8.300
596,44.049,-14.459,22.300,8.300
597,44.053,-14.439,22.300,8.300
598,44.056,-14.420,22.300,8.300
599,44.060,-14.402,22.300,8.300
600,44.063,-14.382,22.300,8.300
601,44.067,-14.363,22.300,8.300
602,44.070,-14.343,22.300,8.300
603,44.073,-14.325,22.300,8.300
604,44.077,-14.306,22.300,8.300
605,44.080,-14.286,22.300,8.300
606,44.084,-14.268,22.300,8.300
607,44.087,-14.249,22.300,8.300
608,44.090,-14.229,22.300,8.300
609,44.094,-14.211,22.300,8.300
610,44.097,-14.192,22.300,8.300
611,44.100,-14.172,22.300,8.300
612,44.104,-14.154,22.300,8.300
613,44.107,-14.135,22.300,8.300
614,44.110,-14.117,22.300,8.300
615,44.113,-14.097,22.300,8.300
616,44.117,-14.079,22.300,8.300
617,44.120,-14.060,22.300,8.300
618,44.123,-14.042,22.300,8.300
619,44.126,-14.022,22.300,8.300
620,44.129,-14.004,22.300,8.300
621,44.132,-13.985,22.300,8.300
622,44.135,-13.967,22.300,8.300
623,44.138,-13.947,22.300,8.300
624,44.141,-13.929,22.300,8.300
625,44.144,-13.909,22.300,8.300
626,44.147,-13.892,22.300,8.300
627,44.150,-13.872,22.300,8.300
628,44.152,-13.854,22.300,8.300
629,44.155,-13.834,22.300,8.300
630,44.158,-13.816,22.300,8.300
631,44.161,-13.797,22.300,8.300
632,44.163,-13.779,22.300,8.300
633,44.166,-13.762,22.300,8.300
634,44.169,-13.744,22.300,8.300
635,44.171,-13.725,22.300,8.300
636,44.174,-13.707,22.300,8.300
637,44.176,-13.687,22.300,8.300
638,44.178,-13.669,22.300,8.300
639,44.181,-13.649,22.300,8.300
640,44.183,-13.631,22.300,8.300
641,44.186,-13.615,22.300,8.300
642,44.188,-13.597,22.300,8.300
643,44.190,-13.577,22.300,8.300
644,44.192,-13.559,22.300,8.300
645,44.194,-13.539,22.300,8.300
646,44.196,-13.521,22.300,8.300
647,44.198,-13.502,22.300,8.300
648,44.200,-13.484,22.300,8.300
649,44.202,-13.464,22.300,8.300
650,44.204,-13.446,22.300,8.300
651,44.206,-13.426,22.300,8.300
652,44.208,-13.408,22.300,8.300
653,44.210,-13.388,22.300,8.300
654,44.211,-13.370,22.300,8.300
655,44.213,-13.350,22.300,8.300
656,44.215,-13.332,22.300,8.300
657,44.217,-13.313,22.300,8.300
658,44.218,-13.295,22.300,8.300
659,44.220,-13.275,22.300,8.300
660,44.222,-13.257,22.300,8.300
661,44.223,-13.237,22.300,8.300
662,44.225,-13.219,22.300,8.300
663,44.226,-13.199,22.300,8.300
664,44.228,-13.181,22.300,8.300
665,44.229,-13.161,22.300,8.300
666,44.231,-13.143,22.300,8.300
667,44.232,-13.123,22.300,8.300
668,44.234,-13.105,22.300,8.300
669,44.235,-13.085,22.300,8.300
670,44.236,-13.066,22.300,8.300
671,44.238,-13.046,22.300,8.300
672,44.239,-13.026,22.300,8.300
673,44.240,-13.006,22.300,8.300
674,44.241,-12.986,22.300,8.300
675,44.243,-12.967,22.300,8.300
676,44.244,-12.947,22.300,8.300
677,44.245,-12.927,22.300,8.300
678,44.246,-12.907,22.300,8.300
679,44.248,-12.887,22.300,8.300
680,44.249,-12.868,22.300,8.300
681,44.250,-12.848,22.300,8.300
682,44.251,-12.828,22.300,8.300
683,44.253,-12.808,22.300,8.300
684,44.254,-12.788,22.300,8.300
685,44.255,-12.769,22.300,8.300
686,44.256,-12.749,22.300,8.300
687,44.258,-12.729,22.300,8.300
688,44.259,-12.709,22.300,8.300
689,44.260,-12.689,22.300,8.300
690,44.261,-12.670,22.300,8.300
691,44.263,-12.650,22.300,8.300
692,44.264,-12.630,22.300,8.300
693,44.265,-12.610,22.300,8.300
694,44.266,-12.590,22.300,8.300
695,44.268,-12.571,22.300,8.300
696,44.269,-12.551,22.300,8.300
697,44.270,-12.531,22.300,8.300
698,44.271,-12.511,22.300,8.300
699,44.272,-12.491,22.300,8.300
700,44.274,-12.471,22.300,8.300
701,44.275,-12.452,22.300,8.300
702,44.276,-12.432,22.300,8.300
703,44.277,-12.412,22.300,8.300
704,44.279,-12.392,22.300,8.300
705,44.280,-12.372,22.300,8.300
706,44.281,-12.353,22.300,8.300
707,44.282,-12.333,22.300,8.300
708,44.284,-12.313,22.300,8.300
709,44.285,-12.293,22.300,8.300
710,44.286,-12.273,22.300,8.300
711,44.287,-12.254,22.300,8.300
712,44.289,-12.234,22.300,8.300
713,44.290,-12.214,22.300,8.300
714,44.291,-12.194,22.300,8.300
715,44.292,-12.174,22.300,8.300
716,44.294,-12.155,22.300,8.300
717,44.295,-12.135,22.300,8.300
718,44.296,-12.115,22.300,8.300
719,44.297,-12.095,22.300,8.300
720,44.299,-12.075,22.300,8.300
721,44.300,-12.056,22.300,8.300
722,44.301,-12.036,22.300,8.300
723,44.302,-12.016,22.300,8.300
724,44.304,-11.996,22.300,8.300
725,44.305,-11.976,22.300,8.300
726,44.306,-11.957,22.300,8.300
727,44.307,-11.937,22.300,8.300
728,44.309,-11.917,22.300,8.300
729,44.310,-11.899,22.300,8.300
730,44.311,-11.879,22.300,8.300
731,44.313,-11.861,22.300,8.300
732,44.314,-11.841,22.300,8.300
733,44.315,-11.823,22.300,8.300
734,44.317,-11.807,22.300,8.300
735,44.318,-11.789,22.300,8.300
