episode,reward,avg50,steps,done_reason,epsilon,loss
533,823.893,645.709,2934,stuck,0.0237,8.12803
534,499.475,650.985,1392,collision,0.0235,8.13168
535,472.093,641.685,1407,collision,0.0233,8.96635
536,-1796.468,597.551,1065,collision,0.0232,8.79251
537,969.915,602.202,2071,goal,0.0230,8.11755
538,670.385,612.008,1416,goal,0.0228,8.37373
539,716.091,596.435,1425,goal,0.0227,9.06662
540,426.042,605.159,631,goal,0.0225,8.46925
541,-118.937,593.968,703,collision,0.0224,8.79558
542,801.467,595.382,1617,goal,0.0222,6.91703
543,1862.448,631.644,4768,goal,0.0221,8.52058
544,598.391,618.308,1245,goal,0.0219,6.34677
545,1308.624,645.935,3091,goal,0.0217,8.87785
546,189.389,638.587,610,collision,0.0216,7.47499
547,1545.515,658.330,3607,goal,0.0214,7.99668
548,90.477,638.547,1037,stuck,0.0213,4.87161
549,405.026,630.432,618,goal,0.0211,9.29011
550,345.031,617.633,383,goal,0.0210,5.20634
551,346.400,624.930,1444,collision,0.0208,8.59229
552,-67.270,621.491,600,stuck,0.0207,8.43226
553,1198.117,629.283,2871,goal,0.0206,7.40523
554,709.823,622.285,1408,goal,0.0204,10.17893
555,575.166,622.414,1624,rollover,0.0203,9.67438
556,237.021,603.074,181,goal,0.0201,4.60443
557,710.060,622.189,1421,goal,0.0200,8.64881
558,332.668,611.817,414,goal,0.0198,11.76283
559,-51.120,604.449,600,stuck,0.0197,7.60599
560,31.510,589.603,2155,stuck,0.0196,8.48296
561,141.630,563.112,1476,stuck,0.0194,10.50508
562,710.214,563.228,1581,goal,0.0193,9.58764
563,108.748,554.934,644,collision,0.0192,9.68474
564,504.561,537.181,928,goal,0.0190,6.92239
565,1183.724,539.543,3393,collision,0.0189,7.97403
566,672.257,535.893,1322,goal,0.0188,7.45596
567,722.700,536.262,1476,goal,0.0186,6.28740
568,1201.847,557.432,3028,goal,0.0185,7.83034
569,857.454,559.013,1724,goal,0.0184,7.19812
570,620.727,545.201,2200,collision,0.0182,9.87494
571,724.536,557.782,1524,goal,0.0181,11.07057
572,980.963,553.253,2433,goal,0.0180,6.17222
573,883.383,569.595,1960,goal,0.0179,8.24027
574,151.116,570.196,733,collision,0.0177,7.25569
575,403.364,572.114,2297,stuck,0.0176,6.96019
576,1571.257,574.794,3763,goal,0.0175,7.04115
577,560.799,581.043,1091,goal,0.0174,9.00635
578,863.556,597.503,1946,goal,0.0172,8.34388
579,-60.940,578.203,600,stuck,0.0171,12.46220
580,771.824,569.551,1602,goal,0.0170,7.75802
581,693.320,564.081,1726,goal,0.0169,10.81356
582,11.771,562.201,1175,stuck,0.0168,8.02822
583,-15.361,545.416,1179,stuck,0.0166,9.14904
584,543.621,546.299,960,goal,0.0165,7.04098
585,846.700,553.791,1857,goal,0.0164,9.95470
586,567.108,601.062,1001,goal,0.0163,8.39854
587,1129.530,604.255,2501,goal,0.0162,10.46406
588,-27.193,590.303,166,collision,0.0161,12.29357
589,1117.217,598.326,2664,goal,0.0160,9.68290
590,856.807,606.941,1868,goal,0.0159,7.30745
591,-16.422,608.991,2,collision,0.0157,0.10259
592,967.275,612.307,2209,goal,0.0156,9.75833
593,58.397,576.226,364,rollover,0.0155,8.72419
594,1156.201,587.383,2837,goal,0.0154,8.12407
595,528.210,571.774,887,goal,0.0153,9.17263
596,259.387,573.174,863,collision,0.0152,8.44141
597,1040.761,563.079,2271,goal,0.0151,7.77723
598,41.232,562.094,247,collision,0.0150,17.83202
599,647.803,566.950,1221,goal,0.0149,10.60192
600,336.218,566.774,1050,collision,0.0148,9.69569
601,557.727,571.000,2376,stuck,0.0147,8.78978
602,985.154,592.049,2612,goal,0.0146,9.28776
603,1057.962,589.246,3340,collision,0.0145,9.49030
604,593.647,586.922,1145,goal,0.0144,8.26770
605,719.626,589.811,1388,goal,0.0143,10.83598
606,527.456,595.620,1577,collision,0.0142,9.92012
607,903.803,599.495,1964,goal,0.0141,7.60584
608,544.703,603.735,1816,collision,0.0140,10.77359
609,479.791,614.354,824,goal,0.0139,9.22062
610,110.701,615.937,494,collision,0.0138,13.07707
611,1469.550,642.496,3415,goal,0.0137,8.40965
612,1027.306,648.838,2845,goal,0.0136,8.25860
613,1036.205,667.387,2965,collision,0.0135,7.77748
614,446.621,666.228,2495,stuck,0.0134,9.74969
615,539.487,653.343,1005,goal,0.0133,9.01825
616,365.708,647.212,1267,collision,0.0132,6.06016
617,1019.142,653.141,2619,goal,0.0131,9.47712
618,677.396,642.652,1305,goal,0.0130,6.25665
619,912.899,643.761,2146,goal,0.0129,7.52454
620,-79.338,629.760,1729,stuck,0.0128,7.95722
621,46.169,616.192,335,collision,0.0127,4.96701
622,565.796,607.889,1791,collision,0.0127,8.24040
623,801.906,606.260,3269,stuck,0.0126,10.26392
624,550.677,614.251,2420,stuck,0.0125,8.44291
625,504.336,616.270,1499,collision,0.0124,10.62213
626,227.289,589.391,1769,collision,0.0123,7.55012
627,97.009,580.115,1099,stuck,0.0122,6.49723
628,1036.361,583.571,2353,goal,0.0121,9.75250
629,1107.608,606.942,2767,goal,0.0121,6.88959
630,416.915,599.844,1325,collision,0.0120,8.62208
631,1439.001,614.757,3950,goal,0.0119,8.79714
632,1274.386,640.010,4817,stuck,0.0118,8.62369
633,351.684,647.351,1282,collision,0.0117,8.16208
634,592.022,648.319,1157,goal,0.0116,8.21596
635,141.807,634.221,522,collision,0.0116,4.24235
636,429.059,631.460,740,goal,0.0115,8.90618
637,995.999,628.789,2158,goal,0.0114,10.81790
638,219.422,633.722,1378,stuck,0.0113,8.81953
639,1247.442,636.326,2878,goal,0.0112,10.24002
640,1874.354,656.677,5435,goal,0.0112,8.73349
641,1236.774,681.741,2895,goal,0.0111,8.55145
642,529.336,672.982,911,goal,0.0110,9.87685
643,323.052,678.275,1502,collision,0.0109,11.74174
644,-503.097,645.089,3477,collision,0.0108,7.58468
645,899.302,652.511,1978,goal,0.0108,9.94232
646,438.486,656.093,3449,collision,0.0107,8.06437
647,1285.601,660.990,3039,goal,0.0106,8.95509
648,1075.886,681.683,2598,goal,0.0105,7.23611
649,712.644,682.980,1550,goal,0.0105,9.35141
650,896.177,694.179,3314,collision,0.0104,8.10952
651,989.566,702.816,2930,collision,0.0103,7.46455
652,479.321,692.699,987,goal,0.0103,6.54931
653,764.344,686.827,1698,goal,0.0102,7.98267
654,419.147,683.337,608,goal,0.0101,5.05845
655,1345.423,695.853,3202,goal,0.0100,7.05832
656,1117.514,707.654,2533,goal,0.0100,9.51466
657,512.694,699.832,912,goal,0.0100,9.94326
658,888.320,706.704,2522,collision,0.0100,7.32621
659,1215.258,721.413,4455,stuck,0.0100,6.85342
660,205.021,723.300,1679,stuck,0.0100,6.25700
661,1023.700,714.383,2229,goal,0.0100,6.50173
662,981.964,713.476,2189,goal,0.0100,6.94083
663,1144.772,715.647,2724,goal,0.0100,6.69458
664,276.610,712.247,1404,collision,0.0100,9.32552
665,-16.252,701.132,313,collision,0.0100,6.26973
666,335.209,700.522,413,goal,0.0100,4.19242
667,692.674,693.993,1526,goal,0.0100,7.77648
668,1037.135,701.188,2399,goal,0.0100,6.66049
669,822.029,699.370,1842,goal,0.0100,9.75629
670,162.692,704.211,633,collision,0.0100,4.26933
671,1417.953,731.646,4628,goal,0.0100,8.44061
672,50.757,721.346,484,collision,0.0100,10.48726
673,802.053,721.349,1748,goal,0.0100,8.39682
674,248.223,715.300,881,collision,0.0100,5.73285
675,766.768,720.548,1573,goal,0.0100,5.89619
676,302.616,722.055,331,goal,0.0100,4.85948
677,552.362,731.162,1006,goal,0.0100,7.00310
678,180.578,714.046,1421,stuck,0.0100,9.07103
679,900.303,709.900,2044,goal,0.0100,6.92412
680,263.222,706.826,2648,stuck,0.0100,5.98658
681,1007.523,698.197,2435,goal,0.0100,8.34954
682,1475.147,702.212,3533,goal,0.0100,7.69435
683,325.836,701.695,415,goal,0.0100,8.12018
684,1501.217,719.879,3986,goal,0.0100,8.54539
685,531.320,727.669,1025,goal,0.0100,10.21689
686,529.565,729.679,1648,collision,0.0100,6.57148
687,164.563,713.050,1926,stuck,0.0100,7.57871
688,397.227,716.607,604,goal,0.0100,11.17478
689,966.217,710.982,2121,goal,0.0100,8.37704
690,780.964,689.114,2464,collision,0.0100,8.80755
691,796.086,680.301,1784,goal,0.0100,6.67497
692,464.342,679.001,812,goal,0.0100,8.24425
693,946.841,691.476,2225,goal,0.0100,7.99400
694,695.719,715.453,2251,collision,0.0100,9.19491
695,750.569,712.478,1650,goal,0.0100,8.27273
696,327.904,710.266,1776,stuck,0.0100,6.15066
697,632.112,697.197,3799,stuck,0.0100,6.17205
698,739.385,690.467,1692,goal,0.0100,7.79453
699,1571.433,707.642,3909,goal,0.0100,8.95111
700,960.812,708.935,2065,goal,0.0100,6.54074
701,389.854,696.941,1467,collision,0.0100,7.73860
702,87.671,689.108,1538,goal,0.0100,8.72814
703,511.173,684.044,2297,stuck,0.0100,6.25760
704,1001.301,695.688,3637,stuck,0.0100,7.25148
705,1911.299,707.005,5062,goal,0.0100,5.89541
706,422.303,693.101,643,goal,0.0100,6.64726
707,400.056,690.848,712,goal,0.0100,5.48433
708,195.975,677.001,1354,stuck,0.0100,4.23947
709,1060.350,673.903,2495,goal,0.0100,6.70906
710,80.407,671.411,369,collision,0.0100,7.14813
711,-164.508,647.647,1796,stuck,0.0100,6.64247
712,1519.047,658.388,3499,goal,0.0100,8.41888
713,41.555,636.324,1990,collision,0.0100,5.78143
714,877.838,648.349,2045,goal,0.0100,5.49975
715,769.170,664.057,1629,goal,0.0100,8.22674
716,1561.385,688.580,3544,goal,0.0100,7.47102
717,1071.877,696.165,2879,collision,0.0100,6.40695
718,266.984,680.761,1786,stuck,0.0100,6.87219
719,887.455,682.070,2031,goal,0.0100,6.62339
720,1093.804,700.692,2982,goal,0.0100,7.03524
721,835.513,689.043,1835,goal,0.0100,6.80395
722,1297.076,713.970,3074,goal,0.0100,6.93426
723,592.257,709.774,1150,goal,0.0100,5.73179
724,261.634,710.042,1487,stuck,0.0100,7.16765
725,1095.966,716.626,2478,goal,0.0100,8.18845
726,397.646,718.527,1339,collision,0.0100,7.00780
727,1299.835,733.476,3086,goal,0.0100,7.39094
728,766.440,745.193,1628,goal,0.0100,8.51527
729,933.467,745.857,1934,goal,0.0100,8.11667
730,456.837,749.729,2814,stuck,0.0100,7.42932
731,675.858,743.096,2724,stuck,0.0100,6.42365
732,426.360,722.120,668,goal,0.0100,4.57961
733,624.959,728.102,2545,stuck,0.0100,7.60294
734,50.505,699.088,853,stuck,0.0100,7.75099
735,734.368,703.149,1593,goal,0.0100,6.52653
736,1329.783,719.154,3179,goal,0.0100,5.83159
737,145.587,718.774,529,collision,0.0100,8.79258
738,918.948,729.208,2152,goal,0.0100,9.56242
739,-0.595,709.872,1877,stuck,0.0100,6.63316
740,20.681,694.666,171,collision,0.0100,6.62868
741,898.217,696.709,2022,goal,0.0100,8.77770
742,316.424,693.751,337,goal,0.0100,6.10310
743,926.810,693.350,2602,collision,0.0100,6.23084
744,1000.742,699.451,2056,goal,0.0100,6.13512
745,1191.499,708.269,2964,goal,0.0100,6.56627
746,362.858,708.968,1153,collision,0.0100,7.46241
747,259.954,701.525,201,goal,0.0100,7.48502
748,881.973,704.377,1913,goal,0.0100,7.98987
749,97.209,674.892,339,collision,0.0100,6.13678
750,-49.434,654.687,585,collision,0.0100,4.78762
751,341.340,653.717,2316,stuck,0.0100,8.46951
752,545.095,662.866,2034,collision,0.0100,5.97723
753,958.128,671.805,2290,goal,0.0100,7.30335
754,432.623,660.431,684,goal,0.0100,9.34138
755,515.053,632.506,927,goal,0.0100,6.47826
756,752.130,639.103,2950,stuck,0.0100,10.36060
757,246.111,636.024,195,goal,0.0100,2.05140
758,-109.431,629.916,1191,stuck,0.0100,10.63148
759,879.667,626.302,3712,goal,0.0100,7.21486
760,135.269,627.399,1194,collision,0.0100,7.29331
761,1700.367,664.697,4332,goal,0.0100,7.57287
762,613.485,646.586,1747,collision,0.0100,7.50892
763,87.957,647.514,442,collision,0.0100,6.04833
764,-157.863,626.800,3105,goal,0.0100,6.30598
765,63.339,612.683,1444,collision,0.0100,8.91785
766,276.951,586.994,250,goal,0.0100,9.07451
767,546.520,576.487,1039,goal,0.0100,8.20052
768,380.066,578.749,515,goal,0.0100,6.65727
769,538.524,571.770,1807,collision,0.0100,7.09588
770,-7.126,549.752,1021,collision,0.0100,4.17957
771,309.831,539.238,288,goal,0.0100,8.10474
772,-741.419,498.468,1195,stuck,0.0100,9.61448
773,305.977,492.742,977,collision,0.0100,9.74354
774,927.033,506.050,2440,goal,0.0100,7.62420
775,1078.342,505.698,4027,stuck,0.0100,6.93482
776,-50.358,496.738,1376,stuck,0.0100,7.55472
777,1963.647,510.014,4738,goal,0.0100,7.29402
778,680.342,508.292,1427,goal,0.0100,6.26262
779,1048.304,510.589,2359,goal,0.0100,7.57784
780,831.143,518.075,1806,goal,0.0100,6.40091
781,1408.152,532.721,3402,goal,0.0100,7.01469
782,841.138,541.016,1941,goal,0.0100,5.63330
783,1098.839,550.494,3771,collision,0.0100,6.67288
784,462.866,558.741,760,goal,0.0100,5.18033
785,1307.163,570.197,3122,goal,0.0100,7.16585
786,-57.012,542.461,600,stuck,0.0100,5.60751
787,-82.612,537.897,937,collision,0.0100,6.63068
788,1231.783,544.154,3553,goal,0.0100,7.25158
789,45.323,545.072,818,collision,0.0100,5.27695
790,-59.344,543.472,798,stuck,0.0100,5.33651
791,-13.827,525.231,152,collision,0.0100,12.41505
792,468.996,528.282,1689,collision,0.0100,5.47689
793,917.045,528.087,2027,goal,0.0100,8.72673
794,968.353,527.439,2106,goal,0.0100,8.72776
795,671.696,517.043,1355,goal,0.0100,8.73134
796,7.210,509.930,320,collision,0.0100,12.82037
797,1053.020,525.792,2332,goal,0.0100,5.92642
798,341.700,514.986,1815,stuck,0.0100,6.73998
799,845.006,529.942,1790,goal,0.0100,6.90313
800,16.938,531.270,130,collision,0.0100,3.42085
801,171.990,527.883,642,collision,0.0100,8.33878
802,1249.648,541.974,4270,stuck,0.0100,7.14743
803,202.222,526.855,659,collision,0.0100,6.04740
804,980.475,537.813,2228,goal,0.0100,7.00639
805,1654.838,560.608,4025,goal,0.0100,7.50252
806,670.090,558.967,1364,goal,0.0100,9.27024
807,-58.141,552.882,908,stuck,0.0100,8.15926
808,389.865,562.868,644,goal,0.0100,5.07065
809,1313.731,571.550,3040,goal,0.0100,9.22679
810,232.136,573.487,195,goal,0.0100,9.70224
811,916.379,557.807,3428,stuck,0.0100,6.66064
812,446.878,554.475,2007,stuck,0.0100,5.70035
813,697.012,566.656,1541,goal,0.0100,6.87455
814,1294.791,595.709,3021,goal,0.0100,6.68892
815,1019.150,614.825,2264,goal,0.0100,7.54541
816,60.071,610.488,549,collision,0.0100,11.61208
817,1097.466,621.507,2708,goal,0.0100,8.36758
818,573.472,625.375,1709,collision,0.0100,6.97185
819,-774.033,599.124,925,stuck,0.0100,7.63008
820,625.215,611.771,1187,goal,0.0100,8.67566
821,293.529,611.445,973,collision,0.0100,6.12795
822,524.456,636.762,1145,goal,0.0100,6.84155
823,71.495,632.072,1112,stuck,0.0100,5.99598
824,648.331,626.498,1350,goal,0.0100,8.79119
825,1396.526,632.862,3205,goal,0.0100,7.56780
826,889.416,651.658,1909,goal,0.0100,7.01607
827,306.743,618.519,298,goal,0.0100,3.81725
828,1631.009,637.533,3970,goal,0.0100,6.88017
829,390.031,624.367,1903,stuck,0.0100,8.14427
830,573.341,619.211,2795,stuck,0.0100,8.16180
831,62.932,592.307,994,stuck,0.0100,10.22756
832,680.140,589.087,2744,stuck,0.0100,7.84673
833,657.217,580.254,1347,goal,0.0100,6.26167
834,272.314,576.443,336,goal,0.0100,10.98445
835,1858.764,587.475,4591,goal,0.0100,7.36257
836,851.401,605.644,1917,goal,0.0100,7.83798
837,443.742,616.171,774,goal,0.0100,8.73340
838,167.576,594.887,596,collision,0.0100,7.16594
839,1463.791,623.256,3457,goal,0.0100,7.47046
840,402.115,632.485,608,goal,0.0100,8.43292
841,675.774,646.277,1365,goal,0.0100,6.06157
842,635.755,649.612,1301,goal,0.0100,8.30061
843,708.316,645.438,1605,goal,0.0100,5.72286
844,-1092.087,604.229,1527,stuck,0.0100,8.36766
845,1242.885,615.653,3012,goal,0.0100,6.42228
846,965.710,634.823,2179,goal,0.0100,7.65903
847,669.374,627.150,1358,goal,0.0100,7.74868
848,688.812,634.092,1412,goal,0.0100,7.89965
849,61.673,618.425,323,collision,0.0100,8.57099
850,1193.464,641.956,2690,goal,0.0100,9.57984
851,476.686,648.050,799,goal,0.0100,6.44556
852,837.394,639.805,1742,goal,0.0100,9.12681
853,481.574,645.392,846,goal,0.0100,7.52745
854,976.675,645.316,2118,goal,0.0100,7.20942
855,402.213,620.263,1928,stuck,0.0100,6.37447
856,1230.932,631.480,2883,goal,0.0100,7.93335
857,1040.491,653.453,3370,goal,0.0100,6.82153
858,22.560,646.107,786,stuck,0.0100,9.72972
859,1805.589,655.944,4393,goal,0.0100,9.64599
860,876.779,668.837,1858,goal,0.0100,7.03755
861,634.930,663.208,1236,goal,0.0100,9.32433
862,826.796,670.806,1941,goal,0.0100,6.75346
863,1278.168,682.429,3117,goal,0.0100,8.04081
864,828.846,673.110,1832,goal,0.0100,7.29639
865,-64.300,651.441,600,stuck,0.0100,8.56081
866,1587.833,681.997,3764,goal,0.0100,7.87239
867,454.655,669.140,763,goal,0.0100,7.24718
868,520.712,668.085,1051,goal,0.0100,10.86057
869,344.612,690.458,512,goal,0.0100,8.14557
870,-68.315,676.587,1153,goal,0.0100,8.75787
871,841.123,687.539,1953,goal,0.0100,6.76040
872,1199.912,701.048,2620,goal,0.0100,7.18032
873,1378.753,727.194,3297,goal,0.0100,8.11391
874,-2.363,714.180,1453,stuck,0.0100,7.89631
875,835.605,702.961,2351,collision,0.0100,7.44726
876,602.380,697.221,1158,goal,0.0100,10.40188
877,-13.311,690.820,670,collision,0.0100,8.76524
878,700.793,672.215,1595,goal,0.0100,9.65318
879,761.149,679.638,1532,goal,0.0100,7.88652
880,403.062,676.232,1312,collision,0.0100,8.06741
881,873.035,692.434,1818,goal,0.0100,7.50893
882,1183.786,702.507,2693,goal,0.0100,8.23126
883,1480.901,718.981,3480,goal,0.0100,7.05976
884,778.790,729.110,1667,goal,0.0100,8.74297
885,-61.119,690.713,1355,stuck,0.0100,11.83792
886,1323.947,700.163,3050,goal,0.0100,8.51998
887,609.809,703.485,2320,collision,0.0100,8.77833
888,1100.523,722.144,3465,goal,0.0100,7.90552
889,382.020,700.508,1982,stuck,0.0100,10.60284
890,137.416,695.214,458,collision,0.0100,2.17445
891,167.084,685.041,1248,stuck,0.0100,11.27055
892,654.118,685.408,1806,collision,0.0100,7.25676
893,633.307,683.908,1295,goal,0.0100,8.76599
894,-46.987,704.810,700,stuck,0.0100,10.39010
895,1578.671,711.525,3811,goal,0.0100,7.82127
896,985.551,711.922,2342,goal,0.0100,8.65222
897,690.979,712.354,1315,goal,0.0100,8.35469
898,-66.129,697.255,600,stuck,0.0100,3.37207
899,1121.690,718.456,2585,goal,0.0100,7.48181
900,1169.630,717.979,2681,goal,0.0100,6.79002
901,283.509,714.116,1521,stuck,0.0100,8.68969
902,1494.644,727.261,3697,goal,0.0100,9.81165
903,1084.198,739.313,2465,goal,0.0100,9.57274
904,-60.567,718.568,600,stuck,0.0100,8.64384
905,693.057,724.385,1599,goal,0.0100,7.38897
906,156.985,702.906,669,collision,0.0100,6.11929
907,350.153,689.099,523,goal,0.0100,10.03804
908,1121.394,711.076,2492,goal,0.0100,8.61623
909,1485.820,704.681,3668,goal,0.0100,8.24479
910,1371.663,714.578,3150,goal,0.0100,9.01536
911,936.917,720.618,2161,goal,0.0100,8.80579
912,539.066,714.864,1056,goal,0.0100,9.10967
913,619.344,701.687,1993,collision,0.0100,9.27378
914,869.179,702.494,2704,goal,0.0100,7.50061
915,37.541,704.530,284,rollover,0.0100,11.46340
916,-7.373,672.626,100,collision,0.0100,14.53876
917,467.066,672.875,2178,collision,0.0100,8.34218
918,699.597,676.452,1619,goal,0.0100,8.48413
919,-566.021,658.240,857,stuck,0.0100,9.58177
920,1522.230,690.051,3758,goal,0.0100,8.46730
921,544.173,684.112,971,goal,0.0100,12.62542
922,494.518,670.004,1038,goal,0.0100,9.20699
923,291.730,648.263,1259,collision,0.0100,11.09591
924,14.626,648.603,273,collision,0.0100,8.57190
925,1116.597,654.223,3734,stuck,0.0100,8.01537
926,548.847,653.152,1021,goal,0.0100,6.56360
927,836.494,670.148,2169,goal,0.0100,11.30836
928,-44.726,655.238,757,stuck,0.0100,8.89734
929,530.915,650.633,1080,goal,0.0100,9.62902
930,1054.591,663.664,2321,goal,0.0100,9.72930
931,449.439,655.192,1591,collision,0.0100,10.56644
932,-5.256,631.411,696,stuck,0.0100,6.59479
933,1356.132,628.916,3263,goal,0.0100,8.95154
934,34.792,614.036,465,collision,0.0100,5.55723
935,132.969,617.917,427,collision,0.0100,14.07083
936,155.568,594.550,1095,collision,0.0100,11.16325
937,499.311,592.340,1548,collision,0.0100,6.77547
938,514.331,580.616,2079,goal,0.0100,8.70890
939,906.437,591.104,1909,goal,0.0100,12.10349
940,926.616,606.888,3039,collision,0.0100,9.18223
941,1218.152,627.910,2858,goal,0.0100,10.36991
942,205.275,618.933,821,collision,0.0100,5.61530
943,-618.423,593.898,1472,stuck,0.0100,8.38409
944,409.623,603.030,1270,rollover,0.0100,9.01880
945,64.599,572.749,382,collision,0.0100,10.95966
946,686.455,566.767,1393,goal,0.0100,8.61161
947,14.605,553.240,1507,stuck,0.0100,9.88736
948,753.443,569.631,1797,goal,0.0100,8.67445
949,699.307,561.183,2696,stuck,0.0100,9.40779
950,-20.182,537.387,7,collision,0.0100,0.14543
951,573.978,543.197,1031,goal,0.0100,10.37739
952,82.917,514.962,349,collision,0.0100,8.42179
953,277.334,498.825,1831,stuck,0.0100,8.83982
954,954.704,519.130,2314,goal,0.0100,8.95272
955,496.284,515.195,870,goal,0.0100,6.63538
956,997.887,532.013,2216,goal,0.0100,8.70144
957,1006.907,545.148,3448,collision,0.0100,6.81965
958,715.062,537.021,1466,goal,0.0100,8.29579
959,370.040,514.706,1333,collision,0.0100,10.74678
960,72.024,488.713,1152,stuck,0.0100,8.64641
961,1038.994,490.754,2597,goal,0.0100,9.32450
962,75.222,481.477,958,stuck,0.0100,11.94656
963,524.806,479.587,950,goal,0.0100,3.89002
964,-19.315,461.817,780,stuck,0.0100,5.14955
965,723.648,475.539,1428,goal,0.0100,6.58137
966,386.678,483.420,1380,collision,0.0100,7.98996
967,-1077.583,452.527,1353,stuck,0.0100,8.47037
968,757.126,453.678,1593,goal,0.0100,6.79788
969,846.158,481.921,1819,goal,0.0100,8.26395
970,176.191,455.000,594,collision,0.0100,4.86778
971,738.155,458.880,1451,goal,0.0100,6.47072
972,-405.797,440.874,1282,stuck,0.0100,7.53470
973,1803.501,471.109,4671,goal,0.0100,6.62893
974,399.804,478.813,1303,goal,0.0100,6.60156
975,351.564,463.512,497,goal,0.0100,5.21960
976,44.323,453.422,815,collision,0.0100,6.28865
977,-524.315,426.205,1103,stuck,0.0100,7.06841
978,673.363,440.567,1368,goal,0.0100,8.49591
979,380.750,437.564,1100,collision,0.0100,7.98769
980,-39.256,415.687,2154,stuck,0.0100,7.13888
981,352.586,413.750,1019,collision,0.0100,7.56961
982,1018.522,434.225,2429,goal,0.0100,5.49330
983,1622.209,439.547,4811,goal,0.0100,6.94033
984,193.512,442.721,1475,stuck,0.0100,7.81843
985,1621.184,472.486,4520,goal,0.0100,7.69341
986,570.185,480.778,2007,rollover,0.0100,7.50123
987,419.774,479.187,1218,collision,0.0100,6.07550
988,343.744,475.776,1108,collision,0.0100,6.73197
989,-60.959,456.428,600,stuck,0.0100,8.17957
990,1414.492,466.185,3327,goal,0.0100,6.84942
991,538.434,452.591,912,goal,0.0100,7.92592
992,128.758,451.060,781,collision,0.0100,4.64650
993,974.302,482.915,2287,goal,0.0100,5.08045
994,514.814,485.019,872,goal,0.0100,5.12348
995,104.385,485.814,442,collision,0.0100,6.10937
996,870.233,489.490,2698,collision,0.0100,8.07210
997,910.684,507.412,1984,goal,0.0100,5.76701
998,288.579,498.114,1007,collision,0.0100,7.66218
999,54.777,485.224,703,collision,0.0100,10.39358
1000,4.389,485.715,984,stuck,0.0100,8.01934
