step,x,y,goal_x,goal_y
467,-6.940,-24.103,-26.833,-30.672
468,-6.957,-24.113,-26.833,-30.672
469,-6.974,-24.124,-26.833,-30.672
470,-6.991,-24.134,-26.833,-30.672
471,-7.008,-24.144,-26.833,-30.672
472,-7.025,-24.155,-26.833,-30.672
473,-7.042,-24.165,-26.833,-30.672
474,-7.059,-24.175,-26.833,-30.672
475,-7.076,-24.185,-26.833,-30.672
476,-7.093,-24.196,-26.833,-30.672
477,-7.109,-24.206,-26.833,-30.672
478,-7.126,-24.216,-26.833,-30.672
479,-7.143,-24.226,-26.833,-30.672
480,-7.160,-24.237,-26.833,-30.672
481,-7.177,-24.247,-26.833,-30.672
482,-7.194,-24.257,-26.833,-30.672
483,-7.211,-24.268,-26.833,-30.672
484,-7.228,-24.278,-26.833,-30.672
485,-7.245,-24.288,-26.833,-30.672
486,-7.262,-24.298,-26.833,-30.672
487,-7.279,-24.309,-26.833,-30.672
488,-7.296,-24.319,-26.833,-30.672
489,-7.313,-24.329,-26.833,-30.672
490,-7.330,-24.339,-26.833,-30.672
491,-7.346,-24.350,-26.833,-30.672
492,-7.363,-24.360,-26.833,-30.672
493,-7.380,-24.370,-26.833,-30.672
494,-7.397,-24.381,-26.833,-30.672
495,-7.414,-24.391,-26.833,-30.672
496,-7.431,-24.401,-26.833,-30.672
497,-7.448,-24.411,-26.833,-30.672
498,-7.465,-24.422,-26.833,-30.672
499,-7.482,-24.432,-26.833,-30.672
500,-7.499,-24.442,-26.833,-30.672
501,-7.516,-24.452,-26.833,-30.672
502,-7.533,-24.463,-26.833,-30.672
503,-7.550,-24.473,-26.833,-30.672
504,-7.567,-24.483,-26.833,-30.672
505,-7.583,-24.494,-26.833,-30.672
506,-7.600,-24.504,-26.833,-30.672
507,-7.617,-24.514,-26.833,-30.672
508,-7.634,-24.524,-26.833,-30.672
509,-7.651,-24.535,-26.833,-30.672
510,-7.668,-24.545,-26.833,-30.672
511,-7.685,-24.555,-26.833,-30.672
512,-7.702,-24.565,-26.833,-30.672
513,-7.719,-24.576,-26.833,-30.672
514,-7.736,-24.586,-26.833,-30.672
515,-7.753,-24.596,-26.833,-30.672
516,-7.770,-24.607,-26.833,-30.672
517,-7.787,-24.617,-26.833,-30.672
518,-7.804,-24.627,-26.833,-30.672
519,-7.820,-24.637,-26.833,-30.672
520,-7.837,-24.648,-26.833,-30.672
521,-7.854,-24.658,-26.833,-30.672
522,-7.871,-24.668,-26.833,-30.672
523,-7.888,-24.678,-26.833,-30.672
524,-7.905,-24.689,-26.833,-30.672
525,-7.922,-24.699,-26.833,-30.672
526,-7.939,-24.709,-26.833,-30.672
527,-7.956,-24.720,-26.833,-30.672
528,-7.973,-24.730,-26.833,-30.672
529,-7.990,-24.740,-26.833,-30.672
530,-8.007,-24.750,-26.833,-30.672
531,-8.024,-24.761,-26.833,-30.672
532,-8.041,-24.771,-26.833,-30.672
533,-8.057,-24.781,-26.833,-30.672
534,-8.074,-24.791,-26.833,-30.672
535,-8.091,-24.802,-26.833,-30.672
536,-8.108,-24.812,-26.833,-30.672
537,-8.125,-24.822,-26.833,-30.672
538,-8.142,-24.832,-26.833,-30.672
539,-8.159,-24.843,-26.833,-30.672
540,-8.176,-24.853,-26.833,-30.672
541,-8.193,-24.863,-26.833,-30.672
542,-8.210,-24.874,-26.833,-30.672
543,-8.227,-24.884,-26.833,-30.672
544,-8.244,-24.894,-26.833,-30.672
545,-8.261,-24.904,-26.833,-30.672
546,-8.277,-24.915,-26.833,-30.672
547,-8.294,-24.925,-26.833,-30.672
548,-8.311,-24.935,-26.833,-30.672
549,-8.328,-24.945,-26.833,-30.672
550,-8.345,-24.956,-26.833,-30.672
551,-8.362,-24.966,-26.833,-30.672
552,-8.378,-24.975,-26.833,-30.672
553,-8.395,-24.986,-26.833,-30.672
554,-8.411,-24.996,-26.833,-30.672
555,-8.428,-25.006,-26.833,-30.672
556,-8.445,-25.016,-26.833,-30.672
557,-8.462,-25.027,-26.833,-30.672
558,-8.479,-25.037,-26.833,-30.672
559,-8.496,-25.047,-26.833,-30.672
560,-8.513,-25.057,-26.833,-30.672
