episode,reward,avg50,steps,done_reason,epsilon,loss
49,1670.711,785.500,1078,goal,0.7088,7.90311
50,1612.340,802.037,1002,goal,0.7038,9.45685
51,218.395,800.553,278,collision,0.6989,8.11904
52,1491.325,829.702,1173,goal,0.6940,7.11211
53,1116.014,853.669,680,goal,0.6891,8.87716
54,1219.671,869.602,877,goal,0.6843,8.22174
55,1904.908,906.659,1221,goal,0.6795,6.50290
56,1655.270,940.107,971,goal,0.6748,7.02819
57,186.175,910.581,665,collision,0.6700,7.86938
58,1049.870,897.183,657,goal,0.6654,7.81943
59,1436.743,922.552,932,goal,0.6607,9.42649
60,934.078,912.024,578,goal,0.6561,6.10349
61,1065.978,925.529,854,collision,0.6515,7.92954
62,1360.415,948.622,767,goal,0.6469,8.97703
63,2156.695,984.031,1309,goal,0.6424,6.66993
64,806.385,988.955,453,goal,0.6379,6.42979
65,1049.556,990.069,660,goal,0.6334,9.32090
66,1232.599,1003.077,756,goal,0.6290,9.19467
67,617.290,997.699,503,collision,0.6246,7.46736
68,2029.532,1021.766,1323,goal,0.6202,8.81516
69,720.136,1022.180,371,goal,0.6159,7.17240
70,1112.824,1018.398,672,goal,0.6116,7.59765
71,1735.518,1057.811,1166,goal,0.6073,8.42688
72,609.720,1052.511,366,goal,0.6030,7.96486
73,-307.813,1022.758,647,collision,0.5988,8.72533
74,1336.583,1029.131,775,goal,0.5946,6.57363
75,294.385,1010.244,460,collision,0.5905,8.61122
76,-64.306,987.799,693,collision,0.5863,8.76465
77,1461.085,1007.784,950,goal,0.5822,10.14182
78,772.512,999.605,496,goal,0.5782,8.19815
79,1724.880,1010.895,1114,goal,0.5741,7.97746
80,1968.255,1027.408,1246,goal,0.5701,9.18204
81,931.134,1022.192,584,goal,0.5661,6.60905
82,-117.475,998.807,536,collision,0.5621,9.95618
83,1270.714,1003.654,817,goal,0.5582,6.28581
84,790.252,1005.794,801,collision,0.5543,8.39031
85,2232.698,1038.043,1435,goal,0.5504,7.98827
86,1849.393,1052.768,1343,goal,0.5466,7.82459
87,432.786,1035.041,725,collision,0.5427,9.00231
88,149.395,1009.715,200,collision,0.5389,6.66984
89,2945.029,1052.884,2018,goal,0.5352,8.25185
90,2459.187,1089.300,1538,goal,0.5314,7.13384
91,1470.901,1109.199,1300,goal,0.5277,7.15354
92,-302.718,1094.983,1268,collision,0.5240,7.33108
93,1050.063,1099.154,624,goal,0.5203,9.24159
94,1612.486,1121.173,1049,goal,0.5167,8.34598
95,2962.235,1159.404,2142,goal,0.5131,6.22161
96,774.830,1174.591,1614,collision,0.5095,8.35281
97,1418.484,1186.859,1471,goal,0.5059,7.69729
98,205.542,1166.253,600,stuck,0.5024,10.20005
99,1574.823,1164.336,1097,goal,0.4989,6.77264
100,1733.458,1166.758,1085,goal,0.4954,6.57434
101,1694.258,1196.275,972,goal,0.4919,7.54827
102,1629.563,1199.040,969,goal,0.4885,8.01076
103,-134.458,1174.031,841,collision,0.4850,5.96106
104,1528.625,1180.210,1068,collision,0.4816,9.74870
105,625.028,1154.612,1164,stuck,0.4783,10.96454
106,3100.886,1183.524,2225,goal,0.4749,10.58674
107,1649.193,1212.785,1260,rollover,0.4716,8.20397
108,796.678,1207.721,471,goal,0.4683,7.08693
109,2477.420,1228.534,2979,collision,0.4650,9.55268
110,2803.693,1265.927,1689,goal,0.4618,8.99708
111,-83.612,1242.935,1348,collision,0.4585,8.47473
112,1237.777,1240.482,2554,collision,0.4553,8.22025
113,2580.823,1248.965,1873,goal,0.4521,6.87923
114,2450.624,1281.849,1861,goal,0.4490,7.30081
115,751.381,1275.886,576,collision,0.4458,6.32805
116,804.604,1267.326,827,collision,0.4427,8.90250
117,919.543,1273.371,1201,collision,0.4396,8.06701
118,302.365,1238.828,343,collision,0.4365,9.12612
119,429.710,1233.019,204,goal,0.4335,3.14863
120,879.513,1228.353,656,collision,0.4304,8.42586
121,612.840,1205.899,472,collision,0.4274,10.61170
122,1022.214,1214.149,1362,stuck,0.4244,9.38951
123,1889.538,1258.096,1208,goal,0.4215,8.96853
124,2031.441,1271.993,1198,goal,0.4185,9.80982
125,1180.731,1289.720,642,goal,0.4156,5.53281
126,2109.295,1333.192,1407,goal,0.4127,8.03053
127,-4.908,1303.873,275,collision,0.4098,6.33939
128,3039.023,1349.203,1978,goal,0.4069,10.91583
129,607.926,1326.864,337,goal,0.4041,10.07740
130,492.658,1297.352,730,collision,0.4012,9.56863
131,379.264,1286.314,549,collision,0.3984,10.08546
132,909.245,1306.849,492,goal,0.3956,7.68003
133,1330.427,1308.043,996,collision,0.3929,7.48984
134,2154.039,1335.319,1359,goal,0.3901,6.76231
135,1137.776,1313.420,690,goal,0.3874,7.70708
136,1665.446,1309.741,1330,stuck,0.3847,8.91171
137,2579.530,1352.676,1686,goal,0.3820,8.32232
138,1341.602,1376.520,1044,collision,0.3793,8.86932
139,688.478,1331.389,479,collision,0.3767,9.46321
140,1491.994,1312.046,921,goal,0.3740,9.87952
141,1657.019,1315.768,1550,stuck,0.3714,8.07255
142,1309.097,1348.004,1111,stuck,0.3688,10.34167
143,1069.680,1348.397,608,goal,0.3662,10.75032
144,387.538,1323.898,344,collision,0.3637,9.29185
145,576.824,1276.189,490,collision,0.3611,5.93000
146,1064.754,1281.988,567,goal,0.3586,7.39425
147,798.907,1269.596,519,goal,0.3561,13.16718
148,2773.189,1320.949,1659,goal,0.3536,10.99367
149,2814.281,1345.738,1797,goal,0.3511,12.13858
150,491.517,1320.900,398,collision,0.3486,6.71398
151,336.730,1293.749,311,collision,0.3462,11.15350
152,3191.333,1324.984,2016,goal,0.3438,9.44825
153,283.058,1333.335,255,collision,0.3414,13.42111
154,1438.312,1331.528,1204,collision,0.3390,9.10755
155,996.602,1338.960,535,goal,0.3366,8.70069
156,2054.386,1318.030,1307,goal,0.3343,8.79740
157,1344.883,1311.944,1353,collision,0.3319,11.46504
158,1653.314,1329.076,2444,stuck,0.3296,10.25790
159,423.620,1288.000,196,goal,0.3273,11.69403
160,3825.619,1308.439,2442,goal,0.3250,11.15894
161,510.523,1320.322,399,collision,0.3227,13.10040
162,3401.025,1363.587,2071,goal,0.3205,11.33213
163,2841.168,1368.794,2107,collision,0.3182,12.84589
164,1214.159,1344.064,813,collision,0.3160,10.34872
165,1383.323,1356.703,1304,stuck,0.3138,13.54981
166,224.610,1345.103,248,collision,0.3116,16.86188
167,567.072,1338.054,405,goal,0.3094,11.71061
168,3684.984,1405.706,2312,goal,0.3072,10.76794
169,388.191,1404.876,523,collision,0.3051,12.15420
170,981.840,1406.922,919,collision,0.3030,11.08138
171,1740.403,1429.474,1634,collision,0.3008,8.69258
172,2017.179,1449.373,1676,stuck,0.2987,8.49707
173,2862.159,1468.825,1762,goal,0.2966,11.40691
174,2583.356,1479.864,1754,goal,0.2946,14.34937
175,1041.763,1477.084,713,goal,0.2925,10.83669
176,2698.745,1488.873,2663,stuck,0.2904,11.08197
177,3955.102,1568.073,2500,goal,0.2884,11.94665
178,1026.247,1527.818,649,goal,0.2864,10.98535
179,4555.273,1606.765,2873,goal,0.2844,8.72498
180,3484.194,1666.596,2264,goal,0.2824,9.25364
181,1589.256,1690.795,1111,goal,0.2804,12.32705
182,3054.266,1733.696,2162,collision,0.2785,9.16634
183,1185.390,1730.795,1890,collision,0.2765,8.94344
184,4500.394,1777.722,3167,goal,0.2746,6.81898
185,455.171,1764.070,471,goal,0.2727,11.41757
186,-20.000,1730.361,1,collision,0.2707,0.30153
187,1407.436,1706.919,1032,collision,0.2688,6.68062
188,2236.948,1724.826,1671,stuck,0.2670,9.10183
189,1206.569,1735.188,809,goal,0.2651,12.16309
190,3576.428,1776.877,2190,goal,0.2632,8.25747
191,508.680,1753.910,306,goal,0.2614,9.42702
192,1312.030,1753.969,959,goal,0.2596,6.15789
193,2872.864,1790.032,1909,goal,0.2578,6.67978
194,114.746,1784.576,483,collision,0.2559,9.45570
195,2013.245,1813.305,1457,goal,0.2542,5.67624
196,497.160,1801.953,373,collision,0.2524,6.49653
197,1872.230,1823.419,1864,stuck,0.2506,6.38903
198,739.405,1782.744,698,stuck,0.2489,6.68787
199,432.572,1735.110,618,collision,0.2471,7.21406
200,271.242,1730.704,1433,stuck,0.2454,8.22022
201,2567.238,1775.314,1903,collision,0.2437,6.84253
202,2681.581,1765.119,1766,goal,0.2420,7.09991
203,2128.150,1802.021,1639,stuck,0.2403,7.08056
204,1332.325,1799.901,946,collision,0.2386,8.88764
205,1491.315,1809.796,887,goal,0.2369,8.20884
206,2676.779,1822.243,1957,goal,0.2353,8.19180
207,2792.915,1851.204,1958,collision,0.2336,7.82745
208,2293.616,1864.010,1762,stuck,0.2320,7.37618
209,450.273,1864.543,1708,collision,0.2304,7.50862
210,989.358,1807.818,745,collision,0.2287,8.39688
211,3346.484,1864.537,2086,goal,0.2271,8.63874
212,4322.875,1882.974,2663,goal,0.2255,9.49149
213,2079.556,1867.742,1298,goal,0.2240,6.77798
214,2493.072,1893.320,1894,collision,0.2224,8.82718
215,2136.202,1908.378,1506,collision,0.2208,8.65457
216,1677.646,1937.438,1672,stuck,0.2193,9.09397
217,2359.702,1973.291,2767,stuck,0.2178,9.25115
218,677.505,1913.141,531,collision,0.2162,10.74489
219,1838.954,1942.157,1603,collision,0.2147,7.79764
220,1088.463,1944.289,981,collision,0.2132,8.79091
221,1874.711,1946.975,1148,goal,0.2117,9.22407
222,3494.687,1976.526,3085,stuck,0.2102,10.44479
223,2350.799,1966.298,1834,stuck,0.2088,9.41793
224,2501.519,1964.662,1830,collision,0.2073,10.90547
225,4461.714,2033.061,3123,stuck,0.2059,10.96874
226,3143.939,2041.964,2040,collision,0.2044,10.94812
227,1809.253,1999.048,1409,collision,0.2030,7.89360
228,739.119,1993.305,525,collision,0.2016,13.09557
229,727.926,1916.758,687,collision,0.2002,10.98244
230,494.718,1856.968,470,rollover,0.1988,8.85959
231,500.056,1835.184,377,collision,0.1974,9.93130
232,1586.541,1805.830,1094,collision,0.1960,10.64953
233,3999.994,1862.122,2510,goal,0.1946,12.98021
234,1358.938,1799.293,2062,stuck,0.1933,10.76380
235,4003.255,1870.255,2464,goal,0.1919,10.38906
236,581.293,1882.280,444,collision,0.1906,9.39447
237,638.382,1866.899,1010,stuck,0.1892,10.93306
238,1306.408,1848.289,1130,stuck,0.1879,9.27935
239,2964.507,1883.447,1929,goal,0.1866,9.44908
240,4996.666,1911.852,3150,goal,0.1853,8.07449
241,1750.036,1936.679,1793,stuck,0.1840,12.03094
242,1305.358,1936.546,934,collision,0.1827,10.41078
243,3422.783,1947.544,2417,stuck,0.1814,9.11634
244,204.603,1949.341,174,collision,0.1801,8.80677
245,2184.520,1952.767,1325,goal,0.1789,13.88222
246,864.021,1960.104,830,stuck,0.1776,11.65588
247,549.971,1933.659,600,stuck,0.1764,10.79740
248,1175.371,1942.378,1075,stuck,0.1752,12.18711
249,3138.327,1996.493,3233,stuck,0.1739,10.53262
250,804.110,2007.151,837,goal,0.1727,11.12927
251,865.009,1973.106,833,goal,0.1715,10.73999
252,1021.593,1939.906,1010,collision,0.1703,10.38931
253,619.463,1909.733,485,collision,0.1691,10.29027
254,-276.940,1877.547,600,stuck,0.1679,8.30295
255,634.076,1860.403,519,goal,0.1667,14.34784
256,1689.752,1840.662,1601,stuck,0.1656,10.94611
257,519.014,1795.184,356,collision,0.1644,7.33494
258,1879.262,1786.897,1256,goal,0.1633,10.81961
259,182.638,1781.544,432,collision,0.1621,12.23741
260,997.205,1781.701,757,collision,0.1610,12.73505
261,489.191,1724.555,372,collision,0.1599,14.23904
262,329.078,1644.679,315,collision,0.1587,9.70999
263,2314.614,1649.381,1842,stuck,0.1576,12.77290
264,1309.958,1625.718,893,collision,0.1565,11.28051
265,2498.610,1632.966,1711,collision,0.1554,12.83147
266,1407.743,1627.568,1400,stuck,0.1543,12.85163
267,2179.296,1623.960,1682,stuck,0.1533,13.12072
268,2869.478,1667.800,2247,goal,0.1522,10.84776
269,1810.356,1667.228,1203,collision,0.1511,11.30955
270,646.583,1658.390,698,stuck,0.1501,11.96258
271,2070.162,1662.299,1437,collision,0.1490,8.94023
272,194.367,1596.293,845,stuck,0.1480,11.96401
273,600.409,1561.285,600,stuck,0.1469,12.96327
274,5889.694,1629.048,4064,goal,0.1459,12.24332
275,1156.260,1562.939,715,goal,0.1449,10.52407
276,3264.407,1565.349,3368,collision,0.1439,10.87918
277,1259.446,1554.353,1103,stuck,0.1429,10.16467
278,2311.097,1585.792,1411,goal,0.1419,10.58056
279,959.069,1590.415,745,collision,0.1409,9.69798
280,2785.475,1636.230,1786,goal,0.1399,12.63885
281,2843.800,1683.105,1948,collision,0.1389,13.02659
282,3481.286,1721.000,2150,goal,0.1379,14.95464
283,2224.686,1685.494,1572,goal,0.1370,12.10883
284,1563.590,1689.587,1222,collision,0.1360,11.74942
285,2364.801,1656.818,1530,goal,0.1351,12.64868
286,3061.911,1706.430,2797,collision,0.1341,13.36265
287,1439.747,1722.457,784,goal,0.1332,12.02045
288,613.242,1708.594,344,goal,0.1322,8.98387
289,1678.203,1682.868,1307,stuck,0.1313,18.53177
290,1415.611,1611.247,797,goal,0.1304,9.07229
291,895.274,1594.152,829,stuck,0.1295,14.15462
292,2602.213,1620.089,1927,stuck,0.1286,14.34348
293,1487.920,1581.391,960,goal,0.1277,14.47808
294,215.913,1581.618,182,collision,0.1268,8.85880
295,1011.528,1558.158,1085,collision,0.1259,14.35084
296,1090.065,1562.679,1293,collision,0.1250,11.74846
297,2538.265,1602.445,1935,stuck,0.1241,12.50358
298,3101.628,1640.970,2099,goal,0.1233,13.10797
299,394.536,1586.094,377,collision,0.1224,7.98964
300,574.477,1581.501,751,stuck,0.1216,15.46333
301,2118.932,1606.580,1756,stuck,0.1207,24.48602
302,1033.747,1606.823,732,collision,0.1199,28.61903
303,2216.480,1638.763,1674,stuck,0.1190,24.39953
304,2297.326,1690.248,1614,collision,0.1182,23.15775
305,1303.320,1703.633,1076,stuck,0.1174,23.96066
306,87.912,1671.597,830,stuck,0.1165,23.53049
307,874.854,1678.713,685,collision,0.1157,23.50343
308,2309.987,1687.328,1726,stuck,0.1149,22.92107
309,1685.773,1717.391,973,goal,0.1141,26.82534
310,1065.141,1718.749,823,stuck,0.1133,25.25660
311,1921.161,1747.389,1484,collision,0.1125,25.19575
312,4002.732,1820.862,2504,goal,0.1117,21.41885
313,2754.427,1829.658,1806,goal,0.1109,24.14482
314,1903.398,1841.527,1738,goal,0.1102,20.97986
315,1510.729,1821.769,1294,goal,0.1094,22.21896
316,3559.199,1864.798,2740,goal,0.1086,22.70505
317,762.401,1836.460,1441,stuck,0.1079,18.32086
318,1707.053,1813.212,2296,goal,0.1071,20.93079
319,1762.572,1812.256,2153,stuck,0.1064,20.72373
320,1408.163,1827.488,1915,stuck,0.1056,17.29344
321,2910.366,1844.292,1964,collision,0.1049,18.06495
322,1936.964,1879.144,2193,collision,0.1041,19.80008
323,1356.221,1894.260,1350,collision,0.1034,17.33357
324,2407.590,1824.618,1649,goal,0.1027,19.58783
325,1077.363,1823.040,1487,goal,0.1020,18.34398
326,793.881,1773.629,908,goal,0.1013,17.79009
327,1546.842,1779.377,1083,collision,0.1006,21.03656
328,2757.121,1788.298,2466,stuck,0.0999,20.06073
329,1436.047,1797.837,1088,stuck,0.0992,19.92644
330,183.663,1745.801,170,collision,0.0985,22.21070
331,617.110,1701.267,857,collision,0.0978,18.76078
332,1137.517,1654.392,838,collision,0.0971,18.85307
333,3249.026,1674.879,3122,stuck,0.0964,18.39892
334,906.740,1661.742,947,stuck,0.0957,11.26235
335,1158.019,1637.606,987,stuck,0.0951,10.89550
336,561.537,1587.599,986,stuck,0.0944,10.10224
337,2751.099,1613.826,1810,collision,0.0937,9.37459
338,594.893,1613.459,668,collision,0.0931,9.90972
339,2521.474,1630.324,1839,collision,0.0924,10.28002
340,3906.331,1680.139,4752,goal,0.0918,8.00482
341,2796.434,1718.162,1916,goal,0.0911,9.29819
342,1371.392,1693.545,1933,collision,0.0905,8.82979
343,1698.619,1697.759,1225,collision,0.0899,9.33199
344,3126.476,1755.971,2777,goal,0.0892,9.44112
345,885.769,1753.455,1719,goal,0.0886,9.19604
346,884.792,1749.350,814,goal,0.0880,11.59249
347,745.342,1713.492,1239,collision,0.0874,8.64974
348,1264.703,1676.753,1089,stuck,0.0868,10.10432
349,666.645,1682.195,592,collision,0.0862,12.46333
350,3140.074,1733.507,2036,collision,0.0856,12.40453
351,1041.450,1711.958,1704,stuck,0.0850,10.91301
352,1704.939,1725.381,3016,goal,0.0844,10.25560
353,532.004,1691.692,1097,rollover,0.0838,9.82563
354,759.948,1660.944,1023,goal,0.0832,10.99594
355,275.044,1640.379,355,collision,0.0826,10.38275
356,1666.465,1671.950,1804,collision,0.0820,12.63360
357,123.177,1656.916,140,collision,0.0814,10.75666
358,1475.277,1640.222,1123,stuck,0.0809,12.99631
359,1119.463,1628.896,786,collision,0.0803,15.75967
360,409.998,1615.793,377,collision,0.0797,16.16197
361,3777.577,1652.921,2480,goal,0.0792,11.80674
362,4697.582,1666.818,3355,goal,0.0786,13.05219
363,1032.350,1632.377,1881,goal,0.0781,10.83507
364,2049.775,1635.304,1780,stuck,0.0775,12.59349
365,1225.523,1629.600,1035,stuck,0.0770,10.19460
366,505.487,1568.526,532,collision,0.0765,8.91189
367,1709.525,1587.468,1046,goal,0.0759,11.29916
368,1368.461,1580.697,1082,stuck,0.0754,11.55995
369,886.068,1563.167,645,collision,0.0749,9.15043
370,1779.665,1570.597,1158,collision,0.0743,10.68222
371,466.197,1521.713,679,collision,0.0738,11.74131
372,971.384,1502.402,1167,collision,0.0733,12.03143
373,3997.906,1555.235,2675,goal,0.0728,13.54434
374,915.594,1525.395,1221,stuck,0.0723,16.37177
375,1628.371,1536.416,1030,goal,0.0718,9.19404
376,1244.156,1545.421,850,collision,0.0713,13.50566
377,1235.515,1539.195,2377,goal,0.0708,11.81493
378,1000.496,1504.062,1795,collision,0.0703,14.42376
379,636.120,1488.063,568,rollover,0.0698,16.18125
380,2658.106,1537.552,1586,goal,0.0693,12.17128
381,1638.646,1557.983,2406,collision,0.0688,10.85335
382,911.308,1553.459,2216,collision,0.0683,9.71673
383,2318.306,1534.844,2019,stuck,0.0679,10.67283
384,707.032,1530.850,715,stuck,0.0674,13.51390
385,2104.691,1549.784,1587,goal,0.0669,13.31966
386,3526.178,1609.077,3759,stuck,0.0664,11.39217
387,100.322,1556.061,600,stuck,0.0660,10.55066
388,-7.228,1544.019,600,stuck,0.0655,14.49191
389,809.375,1509.777,737,stuck,0.0651,11.95033
390,1662.523,1464.900,2811,goal,0.0646,10.20073
391,893.559,1426.843,1355,collision,0.0641,8.68202
392,668.698,1412.789,976,collision,0.0637,7.53131
393,2077.007,1420.357,3871,stuck,0.0632,9.14945
394,1282.122,1383.470,1573,collision,0.0628,9.34878
395,677.861,1379.312,666,stuck,0.0624,11.28579
396,1762.743,1396.871,2718,goal,0.0619,10.00964
397,897.761,1399.919,648,collision,0.0615,6.81591
398,1525.534,1405.136,1578,collision,0.0611,11.43848
399,1401.503,1419.833,1289,goal,0.0606,7.38762
400,2117.834,1399.388,1573,stuck,0.0602,9.49792
401,1210.354,1402.766,719,goal,0.0598,11.93931
402,406.106,1376.789,622,collision,0.0594,13.03283
403,619.798,1378.545,417,collision,0.0590,10.24979
404,898.058,1381.308,1172,collision,0.0585,10.18458
405,1709.723,1410.001,1858,stuck,0.0581,11.27659
406,735.669,1391.385,577,collision,0.0577,8.33636
407,4459.758,1478.117,2969,goal,0.0573,10.51737
408,929.448,1467.200,1401,stuck,0.0569,10.20265
409,314.958,1451.110,523,rollover,0.0565,10.79343
410,586.076,1454.632,551,collision,0.0561,12.58469
411,442.277,1387.926,645,goal,0.0557,12.69843
412,742.982,1308.834,766,stuck,0.0553,11.81195
413,1150.179,1311.190,1226,collision,0.0550,10.18683
414,953.161,1289.258,1260,collision,0.0546,10.75883
415,794.968,1280.647,605,collision,0.0542,10.75105
416,1534.289,1301.223,1077,collision,0.0538,13.66020
417,5873.838,1384.509,4424,goal,0.0534,10.37555
418,353.235,1364.205,379,collision,0.0531,9.92990
419,2612.526,1398.734,2429,collision,0.0527,11.36613
420,1627.065,1395.682,2214,goal,0.0523,10.57415
421,478.095,1395.920,565,collision,0.0520,11.55342
422,188.062,1380.253,617,rollover,0.0516,15.20157
423,685.436,1314.004,1454,collision,0.0512,12.09782
424,581.395,1307.320,505,collision,0.0509,14.42839
425,2047.881,1315.710,2066,goal,0.0505,11.41598
426,306.297,1296.953,342,goal,0.0502,13.69439
427,1944.951,1311.142,1129,goal,0.0498,10.28563
428,452.716,1300.186,1147,collision,0.0495,11.46916
429,1080.593,1309.075,891,collision,0.0491,12.06158
430,1099.564,1277.905,831,goal,0.0488,12.78895
431,1953.496,1284.202,3323,goal,0.0484,12.33303
432,5168.582,1369.347,4067,stuck,0.0481,12.31381
433,783.674,1338.655,1008,stuck,0.0478,10.73723
434,977.197,1344.058,699,collision,0.0474,14.06280
435,2748.136,1356.927,4039,goal,0.0471,12.91957
436,1131.819,1309.040,797,collision,0.0468,15.72527
437,1299.332,1333.020,2626,goal,0.0464,11.72944
438,144.358,1336.051,393,collision,0.0461,9.72930
439,3426.297,1388.390,2824,goal,0.0458,13.76537
440,3512.147,1425.382,3305,collision,0.0455,12.11532
441,3370.882,1474.929,2097,goal,0.0451,13.81892
442,952.527,1480.605,721,collision,0.0448,10.44036
443,1812.265,1475.311,2086,stuck,0.0445,9.79491
444,1438.007,1478.428,2005,collision,0.0442,11.79682
445,1040.424,1485.679,1586,collision,0.0439,9.93617
446,2622.289,1502.870,2536,goal,0.0436,10.36916
447,2975.823,1544.432,3697,goal,0.0433,9.39180
448,-12.474,1513.671,60,collision,0.0430,19.13245
449,1121.954,1508.080,871,collision,0.0427,8.73278
450,2828.015,1522.284,3860,goal,0.0424,10.62557
451,220.692,1502.491,180,collision,0.0421,10.99901
452,229.905,1498.967,541,collision,0.0418,12.89051
453,3382.894,1554.229,3548,stuck,0.0415,9.88736
454,620.200,1548.672,1016,collision,0.0412,10.71060
455,920.461,1532.886,760,goal,0.0409,13.51417
456,708.800,1532.349,729,collision,0.0406,10.80496
457,1365.665,1470.467,1386,stuck,0.0403,9.58837
458,2057.997,1493.038,1375,collision,0.0401,10.01925
459,442.447,1495.588,312,collision,0.0398,11.66426
460,405.568,1491.978,699,goal,0.0395,10.53622
461,2417.768,1531.488,1485,goal,0.0392,11.23716
462,1750.426,1551.636,1354,stuck,0.0390,11.62121
463,2683.519,1582.303,2381,stuck,0.0387,9.77550
464,860.031,1580.441,625,collision,0.0384,9.60238
465,3718.946,1638.920,2290,goal,0.0381,9.62538
466,2408.753,1656.409,1454,goal,0.0379,12.03425
467,2182.563,1582.584,1700,collision,0.0376,10.80906
468,258.245,1580.684,1157,collision,0.0373,8.71049
469,857.765,1545.589,717,stuck,0.0371,9.83195
470,358.811,1520.224,1176,stuck,0.0368,10.94841
471,353.384,1517.730,884,stuck,0.0366,12.78350
472,443.391,1522.836,396,collision,0.0363,12.56047
473,1377.344,1536.674,1229,stuck,0.0361,12.28054
474,2535.556,1575.758,3321,goal,0.0358,11.23969
475,879.032,1552.381,1373,collision,0.0356,10.76921
476,293.354,1552.122,437,collision,0.0353,11.67744
477,423.362,1521.690,196,goal,0.0351,9.30660
478,802.996,1528.696,807,stuck,0.0348,12.66767
479,2225.526,1551.594,2061,stuck,0.0346,11.38313
480,2048.901,1570.581,1219,goal,0.0343,14.24821
481,1939.201,1570.295,2473,goal,0.0341,9.64571
482,155.063,1470.025,742,stuck,0.0338,10.34381
483,3733.769,1529.027,2285,goal,0.0336,10.82429
484,1760.453,1544.692,1521,stuck,0.0334,12.42095
485,2056.938,1530.868,1559,stuck,0.0331,10.38474
486,2035.971,1548.951,1438,collision,0.0329,8.55664
487,2975.207,1582.468,2187,stuck,0.0327,8.95500
488,1475.281,1609.087,1014,collision,0.0325,10.49631
489,4256.643,1625.694,3180,stuck,0.0322,11.71272
490,779.576,1571.042,2044,stuck,0.0320,11.21049
491,1916.248,1541.950,3366,goal,0.0318,9.38021
492,2702.356,1576.946,2676,stuck,0.0316,9.51134
493,1118.291,1563.067,757,collision,0.0313,10.00176
494,2319.072,1580.688,2445,goal,0.0311,8.61712
495,-18.016,1559.519,5,collision,0.0309,45.91728
496,1185.383,1530.781,649,goal,0.0307,7.97912
497,1875.214,1508.769,2188,collision,0.0305,9.27393
498,1293.340,1534.885,885,collision,0.0303,8.11819
499,2033.458,1553.115,1604,stuck,0.0300,10.28030
500,1268.623,1521.927,1633,stuck,0.0298,8.22038
501,793.246,1533.379,1408,goal,0.0296,9.88379
502,1397.380,1556.728,962,collision,0.0294,9.85723
503,1932.056,1527.711,1383,collision,0.0292,8.80069
504,2630.263,1567.913,2585,collision,0.0290,10.84860
505,1533.028,1580.164,2305,collision,0.0288,8.79334
506,2601.118,1618.010,2355,stuck,0.0286,9.50597
507,2590.493,1642.507,1534,goal,0.0284,16.06158
508,1248.809,1626.323,941,collision,0.0282,14.50731
509,2339.377,1664.262,1966,stuck,0.0280,16.61341
510,1102.186,1678.194,1254,stuck,0.0278,15.92823
511,998.793,1649.814,549,goal,0.0276,16.49301
