episode,reward,avg50,steps,done_reason,epsilon,loss
53,950.287,819.002,671,goal,0.6891,8.84210
54,905.507,839.519,731,collision,0.6843,6.61825
55,999.797,856.102,582,goal,0.6795,8.93478
56,1881.432,875.515,1288,goal,0.6748,5.89842
57,306.438,865.734,786,collision,0.6700,7.57829
58,1434.363,895.057,973,goal,0.6654,6.24839
59,920.584,890.526,481,goal,0.6607,4.90995
60,591.397,881.421,425,goal,0.6561,4.67579
61,1265.697,897.827,956,goal,0.6515,6.11384
62,1705.852,933.041,1014,goal,0.6469,5.86297
63,1054.730,954.867,693,goal,0.6424,6.74654
64,1091.638,955.501,657,goal,0.6379,3.67893
65,879.805,942.080,710,goal,0.6334,8.39260
66,1025.682,933.889,630,goal,0.6290,8.13458
67,1424.649,949.915,865,goal,0.6246,6.88032
68,1401.296,965.941,1017,goal,0.6202,6.88058
69,1186.569,972.594,768,goal,0.6159,6.54888
70,242.375,969.991,340,collision,0.6116,4.57026
71,1763.208,991.475,1195,goal,0.6073,5.23373
72,972.907,989.036,786,collision,0.6030,6.30530
73,1749.147,996.087,1159,goal,0.5988,5.46875
74,914.387,1006.879,740,collision,0.5946,5.83541
75,2302.649,1035.374,1441,goal,0.5905,6.59458
76,2044.238,1059.585,1305,goal,0.5863,6.69674
77,1288.391,1070.701,865,goal,0.5822,7.12589
78,1293.604,1092.191,1500,collision,0.5782,5.53916
79,942.864,1102.955,880,collision,0.5741,4.84083
80,-38.517,1079.415,733,collision,0.5701,7.99642
81,1077.087,1074.487,668,goal,0.5661,6.38037
82,2083.111,1097.380,1247,goal,0.5621,5.57821
83,2454.034,1119.969,1636,goal,0.5582,5.46284
84,2565.794,1149.375,1686,goal,0.5543,5.75983
85,1859.849,1161.430,1108,goal,0.5504,5.07991
86,2480.882,1191.095,1567,goal,0.5466,4.54104
87,1465.060,1199.288,857,goal,0.5427,4.38549
88,1911.778,1208.587,1759,goal,0.5389,6.11823
89,1088.800,1215.739,1023,collision,0.5352,4.45681
90,2773.939,1252.693,1699,goal,0.5314,6.40822
91,1871.486,1283.448,1183,goal,0.5277,5.71909
92,435.319,1272.197,236,goal,0.5240,6.20294
93,2700.448,1319.769,1712,goal,0.5203,5.12226
94,1590.885,1341.321,1218,collision,0.5167,4.12769
95,1063.632,1357.898,2837,stuck,0.5131,5.06670
96,1370.301,1370.376,885,goal,0.5095,5.19992
97,2018.306,1389.411,1310,goal,0.5059,5.81214
98,1550.484,1394.199,894,goal,0.5024,5.65041
99,2987.388,1437.244,5214,goal,0.4989,5.19295
100,2984.200,1465.869,2033,goal,0.4954,4.75848
101,3009.032,1509.210,1972,goal,0.4919,4.71072
102,2545.971,1527.775,1572,goal,0.4885,5.55933
103,2327.802,1555.326,1458,goal,0.4850,4.69102
104,1806.246,1573.340,1203,goal,0.4816,3.53754
105,2708.158,1607.508,1712,goal,0.4783,3.92526
106,1124.947,1592.378,686,goal,0.4749,5.73048
107,2631.582,1638.881,1816,goal,0.4716,4.57416
108,1177.321,1633.740,644,goal,0.4683,5.95376
109,449.096,1624.310,232,goal,0.4650,3.81249
110,1190.883,1636.300,758,goal,0.4618,3.68511
111,1145.413,1633.894,1048,collision,0.4585,4.93746
112,617.798,1612.133,729,collision,0.4553,4.31539
113,3182.369,1654.686,2050,goal,0.4521,5.64953
114,2030.918,1673.471,1583,collision,0.4490,4.59445
115,1158.602,1679.047,644,goal,0.4458,4.18129
116,2679.402,1712.122,1919,goal,0.4427,4.29203
117,556.938,1694.768,1065,collision,0.4396,3.58114
118,2052.387,1707.789,2104,goal,0.4365,4.95111
119,1723.660,1718.531,1042,goal,0.4335,6.13433
120,3171.466,1777.113,2087,goal,0.4304,5.09959
121,1378.393,1769.417,792,goal,0.4274,5.18108
122,3032.642,1810.611,2029,goal,0.4244,5.05614
123,1952.126,1814.671,1209,goal,0.4215,4.92578
124,1709.980,1830.583,1105,goal,0.4185,5.26575
125,760.144,1799.733,451,goal,0.4156,3.25360
126,654.412,1771.936,505,collision,0.4127,3.55263
127,3037.983,1806.928,2052,goal,0.4098,5.71713
128,3359.241,1848.241,2163,goal,0.4069,4.93229
129,1738.287,1864.149,2018,collision,0.4041,4.33876
130,1363.339,1892.186,900,goal,0.4012,6.40209
131,1204.867,1894.742,863,goal,0.3984,4.65265
132,1090.833,1874.897,732,goal,0.3956,6.13309
133,1833.360,1862.483,1619,stuck,0.3929,3.56010
134,1510.488,1841.377,1118,collision,0.3901,5.96323
135,520.818,1814.596,392,collision,0.3874,3.09793
136,469.952,1774.378,1140,collision,0.3847,6.39018
137,2193.251,1788.942,1346,goal,0.3820,5.75028
138,2562.766,1801.961,1570,goal,0.3793,4.55890
139,2120.226,1822.590,1342,goal,0.3767,3.99274
140,-112.069,1764.870,695,collision,0.3740,4.54465
141,2459.959,1776.639,1537,goal,0.3714,4.42829
142,2962.076,1827.174,2389,collision,0.3688,6.14718
143,2433.974,1821.845,1585,goal,0.3662,5.63397
144,4176.523,1873.558,3306,goal,0.3637,4.01549
145,1017.698,1872.639,612,goal,0.3611,4.06724
146,2775.441,1900.742,1688,goal,0.3586,5.95009
147,4227.390,1944.923,2801,goal,0.3561,4.73577
148,2418.574,1962.285,1489,goal,0.3536,4.89838
149,1873.461,1940.007,1363,collision,0.3511,5.85623
150,2214.502,1924.613,2498,collision,0.3486,5.40514
151,1194.081,1888.314,761,goal,0.3462,5.03118
152,1792.979,1873.254,1071,goal,0.3438,6.51136
153,2240.875,1871.515,2555,stuck,0.3414,4.72147
154,1723.165,1869.854,1379,stuck,0.3390,6.60722
155,4254.751,1900.785,2857,goal,0.3366,5.46984
156,1966.011,1917.607,1201,goal,0.3343,4.19652
157,2938.962,1923.754,3213,stuck,0.3319,5.46480
158,2124.572,1942.699,1780,stuck,0.3296,5.31217
159,1081.618,1955.350,609,goal,0.3273,4.74614
160,2726.714,1986.066,1733,goal,0.3250,5.10127
161,823.848,1979.635,441,goal,0.3227,6.35049
162,1460.785,1996.495,2842,stuck,0.3205,4.82633
163,3659.942,2006.046,2254,goal,0.3182,6.60983
164,1986.762,2005.163,1259,goal,0.3160,6.29867
165,3096.465,2043.920,2959,goal,0.3138,4.75231
166,2356.621,2037.465,2427,stuck,0.3116,4.76462
167,4057.726,2107.481,3234,goal,0.3094,5.80298
168,616.014,2078.753,282,goal,0.3072,5.16226
169,1839.560,2081.071,1800,collision,0.3051,5.16391
170,2171.280,2061.067,1333,goal,0.3030,5.47358
171,993.702,2053.374,599,goal,0.3008,4.80702
172,818.907,2009.099,399,goal,0.2987,6.65823
173,2379.293,2017.642,2406,stuck,0.2966,6.14595
174,1868.383,2020.810,1601,collision,0.2946,7.72917
175,591.236,2017.432,1039,collision,0.2925,4.89437
176,567.768,2015.699,267,goal,0.2904,4.35310
177,2942.550,2013.791,1790,goal,0.2884,5.63765
178,3167.978,2009.965,2184,goal,0.2864,5.41576
179,718.092,1989.561,1986,stuck,0.2844,5.42792
180,2701.580,2016.326,1634,goal,0.2824,6.13216
181,723.421,2006.697,2149,collision,0.2804,4.49022
182,709.343,1999.067,2541,stuck,0.2785,5.44674
183,3329.392,2028.988,2105,goal,0.2765,6.05082
184,3319.455,2065.167,2380,goal,0.2746,6.56213
185,2837.093,2111.493,1811,goal,0.2727,4.76576
186,2560.530,2153.305,1749,collision,0.2707,4.97976
187,3293.249,2175.304,2116,goal,0.2688,4.58942
188,2058.002,2165.209,1568,stuck,0.2670,5.68407
189,2556.163,2173.928,1625,goal,0.2651,6.86021
190,1068.986,2197.549,992,collision,0.2632,4.29709
191,1147.343,2171.297,1134,collision,0.2614,5.08489
192,4230.914,2196.673,2655,goal,0.2596,6.11776
193,1369.429,2175.383,1076,collision,0.2578,6.54113
194,1474.461,2121.341,1236,collision,0.2559,5.39374
195,985.202,2120.691,1007,stuck,0.2542,6.77331
196,2078.789,2106.758,1696,stuck,0.2524,5.32918
197,1972.325,2061.657,1483,collision,0.2506,6.18869
198,4122.050,2095.727,2625,goal,0.2489,6.36668
199,3671.746,2131.692,2267,goal,0.2471,5.56155
200,702.934,2101.461,1170,stuck,0.2454,5.87216
201,1072.181,2099.023,618,goal,0.2437,7.49412
202,591.232,2074.988,548,collision,0.2420,6.57694
203,4820.777,2126.586,3108,goal,0.2403,5.79608
204,4928.357,2190.690,3290,goal,0.2386,6.61490
205,656.906,2118.733,368,goal,0.2369,3.83269
206,4363.265,2166.678,2707,goal,0.2353,5.56048
207,1935.799,2146.615,2411,stuck,0.2336,6.15651
208,2965.061,2163.425,1925,goal,0.2320,5.26897
209,860.971,2159.012,469,goal,0.2304,4.20740
210,-42.723,2103.623,710,collision,0.2287,5.50497
211,1297.790,2113.102,1240,collision,0.2271,5.34008
212,3063.694,2145.160,1908,goal,0.2255,5.35175
213,2400.356,2119.968,2033,stuck,0.2240,4.75852
214,3676.961,2153.772,2458,goal,0.2224,6.74738
215,1370.200,2119.247,823,goal,0.2208,7.47244
216,2537.826,2122.871,1552,goal,0.2193,4.84453
217,578.171,2053.280,818,collision,0.2178,6.29895
218,2312.763,2087.215,1377,goal,0.2162,5.77474
219,2100.070,2092.425,3259,goal,0.2147,6.34981
220,381.477,2056.629,367,collision,0.2132,5.89604
221,3974.626,2116.247,2895,collision,0.2117,5.26923
222,484.495,2109.559,316,goal,0.2102,5.13128
223,2405.335,2110.080,1732,collision,0.2088,5.05735
224,924.396,2091.200,1375,stuck,0.2073,6.69767
225,1126.115,2101.898,916,collision,0.2059,6.68055
226,1563.095,2121.804,2026,stuck,0.2044,5.94668
227,920.048,2081.354,2856,stuck,0.2030,5.48552
228,1716.254,2052.320,1025,goal,0.2016,4.77423
229,2705.704,2092.072,1615,goal,0.2002,4.62262
230,445.310,2046.947,390,collision,0.1988,4.74701
231,1451.688,2061.512,2236,rollover,0.1974,6.17572
232,5173.641,2150.798,3368,goal,0.1960,6.71732
233,1465.022,2113.511,1283,stuck,0.1946,5.88923
234,3680.079,2120.723,2316,goal,0.1933,6.88923
235,2159.285,2107.167,1246,goal,0.1919,6.11803
236,4765.555,2151.268,3118,goal,0.1906,5.70235
237,5159.151,2188.586,3478,goal,0.1892,6.24042
238,646.607,2160.358,1367,stuck,0.1879,6.16862
239,4276.914,2194.773,3523,stuck,0.1866,6.02483
240,3295.823,2239.309,2164,goal,0.1853,5.67126
241,642.723,2229.217,298,goal,0.1840,3.28814
242,2858.047,2201.760,2276,stuck,0.1827,4.98335
243,5998.141,2294.334,3922,goal,0.1814,5.55196
244,5649.256,2377.830,4564,goal,0.1801,5.91104
245,3136.153,2420.849,1933,goal,0.1789,6.15676
246,43.313,2380.139,432,collision,0.1776,5.54467
247,2224.005,2385.173,1767,stuck,0.1764,5.28321
248,155.766,2305.847,214,collision,0.1752,7.65151
249,3184.252,2296.097,2045,goal,0.1739,4.99771
250,2608.245,2334.204,2152,stuck,0.1727,4.96479
251,3741.688,2387.594,2725,stuck,0.1715,5.96921
252,1461.700,2405.003,1028,collision,0.1703,5.06669
253,3058.535,2369.758,2845,collision,0.1691,5.71456
254,5923.847,2389.668,3670,goal,0.1679,5.03639
255,2356.823,2423.666,1450,goal,0.1667,4.37090
256,1435.144,2365.104,2279,stuck,0.1656,3.86874
257,2579.151,2377.971,1970,stuck,0.1644,5.44755
258,2225.729,2363.184,1355,goal,0.1633,5.25813
259,4821.139,2442.388,3078,goal,0.1621,4.92507
260,920.204,2461.646,1307,stuck,0.1610,5.25023
261,2682.311,2489.337,1715,goal,0.1599,5.39434
262,988.071,2447.824,534,goal,0.1587,3.82114
263,3260.778,2465.033,2061,goal,0.1576,5.59406
264,124.326,2393.980,187,collision,0.1565,2.48588
265,1415.484,2394.886,895,goal,0.1554,5.56574
266,997.753,2364.084,606,goal,0.1543,3.65809
267,3396.982,2420.460,2122,goal,0.1533,5.42136
268,4951.558,2473.236,3210,goal,0.1522,5.44831
269,720.401,2445.643,887,stuck,0.1511,5.49064
270,788.640,2453.786,904,collision,0.1501,3.02509
271,4170.712,2457.708,2605,goal,0.1490,5.64636
272,2166.563,2491.349,1718,collision,0.1480,4.42759
273,4157.391,2526.390,3094,stuck,0.1469,4.98943
274,2745.926,2562.821,2246,stuck,0.1459,4.52932
275,5946.058,2659.220,4153,goal,0.1449,4.88823
276,236.954,2632.697,253,collision,0.1439,4.46743
277,3218.767,2678.671,2822,collision,0.1429,4.38057
278,407.960,2652.505,437,collision,0.1419,4.66370
279,1364.738,2625.686,1121,stuck,0.1409,5.55077
280,623.884,2629.258,908,collision,0.1399,4.24591
281,1387.338,2627.971,1107,collision,0.1389,4.27859
282,700.046,2538.499,1490,stuck,0.1379,5.54194
283,1176.928,2532.737,661,goal,0.1370,8.16978
284,1518.124,2489.498,1284,collision,0.1360,4.41167
285,6009.347,2566.499,3990,goal,0.1351,5.55021
286,1217.933,2495.547,663,goal,0.1341,5.54939
287,1188.992,2416.143,974,collision,0.1332,8.32931
288,4579.142,2494.794,2873,goal,0.1322,6.41130
289,2053.903,2450.334,1180,goal,0.1313,7.88166
290,2313.941,2430.696,1437,goal,0.1304,5.77129
291,1727.016,2452.382,1975,stuck,0.1295,5.56777
292,1894.573,2433.113,1526,stuck,0.1286,6.19440
293,3576.930,2384.688,2197,goal,0.1277,5.64795
294,444.125,2280.586,162,goal,0.1268,1.72882
295,2750.301,2272.869,2073,stuck,0.1259,7.04800
296,2033.985,2312.682,1635,stuck,0.1250,5.80216
297,1751.021,2303.222,1535,stuck,0.1241,5.85318
298,1148.741,2323.082,1028,stuck,0.1233,5.50282
299,960.708,2278.611,900,stuck,0.1224,6.98588
300,2424.959,2274.945,1485,goal,0.1216,5.98203
301,1791.629,2235.944,1221,collision,0.1207,5.26464
302,2918.998,2265.090,2353,stuck,0.1199,5.01974
303,2456.444,2253.048,1529,goal,0.1190,4.19250
304,43.058,2135.433,828,stuck,0.1182,7.54298
305,2148.022,2131.257,2209,collision,0.1174,6.00749
306,4504.284,2192.639,3181,goal,0.1165,5.46367
307,4317.026,2227.397,2738,goal,0.1157,5.96304
308,3553.436,2253.951,2568,stuck,0.1149,6.20470
309,1197.709,2181.482,1025,stuck,0.1141,8.13644
310,1145.262,2185.984,973,stuck,0.1133,7.40640
311,3228.703,2196.911,2749,stuck,0.1125,4.84360
312,325.098,2183.652,787,stuck,0.1117,5.25761
313,2089.120,2160.219,1236,goal,0.1109,6.27214
314,1531.248,2188.357,937,goal,0.1102,6.70081
315,1899.643,2198.040,1620,stuck,0.1094,6.72987
316,1752.943,2213.144,1150,goal,0.1086,5.61393
317,1585.768,2176.920,2156,collision,0.1079,7.24560
318,3901.301,2155.915,2635,collision,0.1071,5.36394
319,1325.225,2168.011,1210,goal,0.1064,7.10428
320,4900.305,2250.245,3418,goal,0.1056,5.90489
321,3461.589,2236.062,2409,goal,0.1049,5.64307
322,2650.114,2245.733,1586,goal,0.1041,4.91430
323,4301.446,2248.614,3111,stuck,0.1034,5.48757
324,1948.178,2232.659,1129,goal,0.1027,5.84212
325,4221.282,2198.164,3202,stuck,0.1020,5.99128
326,2236.912,2238.163,1381,goal,0.1013,6.18923
327,1767.191,2209.131,1014,goal,0.1006,5.62414
328,3197.330,2264.919,1963,goal,0.0999,5.02184
329,1506.250,2267.749,897,goal,0.0992,5.69683
330,969.759,2274.667,728,collision,0.0985,5.23797
331,396.715,2254.854,921,stuck,0.0978,3.27097
332,490.038,2250.654,1138,stuck,0.0971,5.79312
333,1403.904,2255.193,825,goal,0.0964,6.13814
334,2138.622,2267.603,1318,goal,0.0957,6.89579
335,359.271,2154.602,885,stuck,0.0951,6.77880
336,1864.753,2167.538,1515,stuck,0.0944,6.21507
337,3662.381,2217.006,2273,goal,0.0937,5.39333
338,1854.753,2162.518,1572,stuck,0.0931,4.79827
339,1941.439,2160.269,1516,collision,0.0924,7.53746
340,1921.632,2152.423,1414,stuck,0.0918,8.28409
341,689.694,2131.676,1675,stuck,0.0911,6.09098
342,3576.303,2165.311,2612,collision,0.0905,5.67982
343,1231.318,2118.399,1026,stuck,0.0899,7.21584
344,552.205,2120.560,1584,stuck,0.0892,7.17247
345,1483.460,2095.223,1269,collision,0.0886,7.73393
346,1249.017,2079.524,1504,stuck,0.0880,6.68284
347,2230.528,2089.114,1697,stuck,0.0874,5.99422
348,2566.335,2117.466,1861,stuck,0.0868,8.21997
349,1121.228,2120.677,1008,stuck,0.0862,6.53298
350,1907.748,2110.332,1850,collision,0.0856,5.00263
351,4988.726,2174.274,3095,goal,0.0850,6.56319
352,3244.511,2180.785,1935,goal,0.0844,6.12563
353,3340.429,2198.464,2974,stuck,0.0838,8.17889
354,101.423,2199.632,600,stuck,0.0832,7.29954
355,2857.621,2213.824,1810,goal,0.0826,6.74615
356,735.799,2138.454,357,goal,0.0820,3.99756
357,1733.208,2086.777,994,goal,0.0814,7.31932
358,5052.484,2116.758,3637,goal,0.0809,6.27277
359,52.051,2093.845,1894,collision,0.0803,6.10052
360,2781.733,2126.575,2077,stuck,0.0797,8.02291
361,2761.819,2117.237,1712,goal,0.0792,6.29074
362,4147.367,2193.682,3105,stuck,0.0786,7.14795
363,4335.162,2238.603,6500,timeout,0.0781,6.50750
364,4313.296,2294.244,3752,stuck,0.0775,7.78639
365,6383.218,2383.916,4374,stuck,0.0770,6.37831
366,1293.562,2374.728,1069,stuck,0.0765,5.02189
367,4074.906,2424.511,2567,goal,0.0759,5.87823
368,4488.125,2436.247,3701,stuck,0.0754,6.61986
369,5414.566,2518.034,3805,collision,0.0749,6.57661
370,3147.079,2482.970,2636,stuck,0.0743,7.51544
371,827.433,2430.286,493,goal,0.0738,6.49887
372,2374.779,2424.780,1833,stuck,0.0733,6.89042
373,1782.425,2374.399,1226,goal,0.0728,5.16125
374,2428.711,2384.010,1490,goal,0.0723,7.82708
375,3037.415,2360.333,3251,stuck,0.0718,7.08424
376,2124.560,2358.086,1861,stuck,0.0713,6.82835
377,2819.712,2379.136,1717,goal,0.0708,7.72435
378,3539.367,2385.977,2212,goal,0.0703,8.51261
379,2076.465,2397.381,1229,goal,0.0698,7.49156
380,1361.350,2405.213,821,goal,0.0693,7.76723
381,3239.285,2462.064,2423,stuck,0.0688,6.25163
382,1617.598,2484.616,1452,stuck,0.0683,5.14699
383,4091.501,2538.367,3328,stuck,0.0679,5.27144
384,5251.705,2600.629,4079,stuck,0.0674,5.39724
385,1777.958,2629.003,1025,goal,0.0669,7.08624
386,733.263,2606.373,472,goal,0.0664,8.26233
387,2180.206,2576.730,1721,stuck,0.0660,5.44621
388,851.006,2556.655,786,stuck,0.0655,6.06088
389,1990.959,2557.645,1600,stuck,0.0651,5.79202
390,4734.557,2613.904,2978,goal,0.0646,6.66871
391,1083.179,2621.773,988,stuck,0.0641,3.98974
392,7575.607,2701.759,4768,goal,0.0637,6.78884
393,3442.845,2745.990,2641,stuck,0.0632,6.11414
394,1325.684,2761.459,1145,stuck,0.0628,5.17947
395,3379.447,2799.379,2222,goal,0.0624,5.47606
396,3801.045,2850.420,2347,goal,0.0619,5.21444
397,1117.819,2828.166,818,collision,0.0615,5.13401
398,1087.931,2798.597,942,stuck,0.0611,5.30668
399,1859.726,2813.367,2063,stuck,0.0606,4.96167
400,3250.984,2840.232,1983,goal,0.0602,6.66281
401,1295.604,2766.370,1153,stuck,0.0598,5.99764
402,4904.482,2799.569,3121,goal,0.0594,6.21561
403,2689.308,2786.547,2056,stuck,0.0590,6.06400
404,2366.481,2831.848,1636,collision,0.0585,6.83288
405,1404.321,2802.782,1144,stuck,0.0581,6.07417
406,3914.642,2866.359,2802,collision,0.0577,5.94438
407,4491.995,2921.534,3391,stuck,0.0573,7.10049
408,3781.877,2896.122,2759,stuck,0.0569,5.50096
409,3221.213,2959.506,2024,goal,0.0565,4.74759
410,928.123,2922.433,863,stuck,0.0561,7.58980
411,2720.685,2921.611,1715,goal,0.0557,6.12657
412,5446.165,2947.587,3450,goal,0.0553,4.87430
413,753.419,2875.952,599,collision,0.0550,6.53010
414,1056.495,2810.816,623,goal,0.0546,4.69400
415,4789.082,2778.933,3089,goal,0.0542,6.37193
416,1707.342,2787.209,1711,stuck,0.0538,6.27053
417,1977.261,2745.256,1251,goal,0.0534,6.17582
418,4486.276,2745.219,3132,goal,0.0531,5.03645
419,1902.866,2674.985,1388,stuck,0.0527,6.84150
420,6009.474,2732.233,3817,goal,0.0523,6.38808
421,4431.263,2804.309,3433,stuck,0.0520,4.93583
422,172.367,2760.261,1506,collision,0.0516,6.26444
423,4011.292,2804.838,2451,goal,0.0512,6.00134
424,1522.303,2786.710,1163,stuck,0.0509,4.97165
425,3199.736,2789.957,2161,collision,0.0505,5.37333
426,3080.582,2809.077,1899,goal,0.0502,6.01600
427,955.694,2771.797,528,goal,0.0498,4.89517
428,950.263,2720.015,858,collision,0.0495,5.50759
429,4159.344,2761.672,3078,stuck,0.0491,5.59503
430,4203.322,2818.512,2620,goal,0.0488,6.14771
431,1011.528,2773.957,970,stuck,0.0484,7.15991
432,2720.022,2796.005,1681,goal,0.0481,5.03707
433,660.954,2727.394,800,stuck,0.0478,5.91253
434,681.779,2635.996,545,collision,0.0474,5.75386
435,1544.079,2631.318,1297,stuck,0.0471,6.22924
436,2901.295,2674.679,1785,goal,0.0468,5.80997
437,1465.712,2660.389,868,goal,0.0464,6.15388
438,688.144,2657.132,536,collision,0.0461,6.44582
439,4455.825,2706.429,2734,goal,0.0458,4.86382
440,476.093,2621.260,181,goal,0.0455,3.44806
441,1083.334,2621.263,653,goal,0.0451,5.33245
442,3932.579,2548.402,2409,goal,0.0448,6.64961
443,1581.714,2511.179,957,goal,0.0445,6.31095
444,1944.574,2523.557,1185,goal,0.0442,7.11716
445,1715.918,2490.287,1038,goal,0.0439,4.68480
446,938.038,2433.027,944,stuck,0.0436,5.02722
447,2130.024,2453.271,1585,stuck,0.0433,5.10883
448,96.089,2433.434,600,stuck,0.0430,3.87248
449,4349.601,2483.231,2738,goal,0.0427,4.46409
450,3688.651,2491.985,2282,goal,0.0424,5.76000
451,1309.660,2492.266,1693,stuck,0.0421,6.07057
452,4321.990,2480.616,3008,stuck,0.0418,5.22258
453,2089.090,2468.612,1247,goal,0.0415,5.28264
454,1845.342,2458.189,1495,stuck,0.0412,6.47585
455,3494.950,2500.001,2160,goal,0.0409,5.25075
456,744.933,2436.607,590,collision,0.0406,5.03079
457,3569.990,2418.167,2600,stuck,0.0403,6.15769
458,1517.012,2372.870,860,goal,0.0401,5.53884
459,2597.984,2360.405,1973,stuck,0.0398,4.85634
460,3073.335,2403.309,2395,stuck,0.0395,5.58726
461,2537.757,2399.651,2043,collision,0.0392,7.30002
462,4343.404,2377.596,2709,goal,0.0390,6.23596
463,1796.914,2398.465,1450,stuck,0.0387,4.88478
464,1241.652,2402.169,1029,stuck,0.0384,6.63687
465,2172.610,2349.839,2066,stuck,0.0381,5.01336
466,5088.673,2417.466,3590,stuck,0.0379,5.33637
467,404.321,2386.007,134,goal,0.0376,8.38002
468,1993.756,2336.157,1978,stuck,0.0373,5.87444
469,1556.123,2329.222,1345,stuck,0.0371,4.44710
470,3333.454,2275.701,2471,stuck,0.0368,5.03721
471,1465.895,2216.394,1954,stuck,0.0366,5.89714
472,1014.887,2233.244,800,stuck,0.0363,5.19443
473,1356.254,2180.144,2772,stuck,0.0361,5.14594
474,1179.029,2173.278,1056,stuck,0.0358,4.90560
475,1705.355,2143.390,1023,goal,0.0356,6.26111
476,817.028,2098.119,783,stuck,0.0353,4.45260
477,3128.680,2141.579,2274,stuck,0.0351,5.38008
478,1399.231,2150.558,2222,collision,0.0348,5.32384
479,1625.363,2099.879,910,goal,0.0346,4.84784
480,1974.016,2055.293,1581,stuck,0.0343,6.48005
481,331.079,2041.684,322,collision,0.0341,6.30467
482,1854.262,2024.369,1257,goal,0.0338,6.46483
483,1183.889,2034.827,1032,stuck,0.0336,5.76737
484,2795.570,2077.103,1939,collision,0.0334,6.02247
485,2215.229,2090.526,1604,stuck,0.0331,6.90787
486,1676.326,2066.027,1393,stuck,0.0329,5.46687
487,2939.174,2095.496,1811,goal,0.0327,5.02706
488,824.951,2098.232,691,collision,0.0325,7.28436
489,1329.549,2035.707,1138,stuck,0.0322,6.29398
490,1547.194,2057.129,919,goal,0.0320,6.01524
491,1470.712,2064.876,1246,stuck,0.0318,5.65641
492,1009.737,2006.419,715,goal,0.0316,5.62255
493,1146.364,1997.712,653,goal,0.0313,6.90321
494,1297.423,1984.769,1447,stuck,0.0311,6.63697
495,620.043,1962.852,836,stuck,0.0309,5.02322
496,3823.791,2020.567,2721,stuck,0.0307,6.26023
497,1042.452,1998.815,921,stuck,0.0305,4.74591
498,761.743,2012.128,723,stuck,0.0303,8.50233
499,1039.864,1945.934,1277,stuck,0.0300,7.19750
500,3778.150,1947.724,2545,collision,0.0298,7.60791
501,2567.269,1972.876,1968,stuck,0.0296,7.01069
502,4935.514,1985.146,3393,stuck,0.0294,7.08837
503,1286.234,1969.089,1158,stuck,0.0292,8.72642
504,2509.474,1982.372,1871,stuck,0.0290,8.32277
505,2792.795,1968.329,2186,stuck,0.0288,7.23412
